price,state,zip_code,area,home_status,latitude,longitude,zestimate,time_on_zillow,rent_zestimate,home_type,bedrooms,bathrooms,days_on_zillow,variable_type,variable_text,living_area,tax
2072.0,NY,10028,700,FOR_RENT,40.774341,-73.950859,599207,1618299240000,2800,MULTI_FAMILY,1.0,1.0,0,DAYS_ON,1 day on Zillow,700.0,None
2400.0,NY,10028,675,FOR_RENT,40.773576,-73.950157,561547,1618224000000,1900,MULTI_FAMILY,1.0,1.0,0,TIME_ON_INFO,19 hours ago,675.0,None
2500.0,NY,10028,425,FOR_RENT,40.773548,-73.949768,331402,1618212240000,1750,MULTI_FAMILY,None,1.0,0,TIME_ON_INFO,22 hours ago,425.0,None
2495.0,NY,10028,None,FOR_RENT,40.774707,-73.950594,767445,1618112160000,None,MULTI_FAMILY,2.0,1.0,2,TIME_ON_INFO,2 days ago,None,None
2350.0,NY,10028,None,FOR_RENT,40.773168,-73.947234,1119452,1618103100000,None,MULTI_FAMILY,2.0,2.0,2,TIME_ON_INFO,2 days ago,None,None
2225.0,NY,10028,None,FOR_RENT,40.776857,-73.954004,426683,1618102140000,1795,MULTI_FAMILY,None,1.0,2,TIME_ON_INFO,2 days ago,None,None
2100.0,NY,10028,None,FOR_RENT,40.775021,-73.95555,435291,1618016760000,1725,MULTI_FAMILY,None,1.0,3,TIME_ON_INFO,3 days ago,None,None
2100.0,NY,10028,550,FOR_RENT,40.773644,-73.951435,426483,1617999600000,2390,MULTI_FAMILY,None,1.0,3,TIME_ON_INFO,3 days ago,550.0,None
2450.0,NY,10028,None,FOR_RENT,40.777524,-73.953616,883745,1617877260000,None,MULTI_FAMILY,3.0,1.0,4,TIME_ON_INFO,4 days ago,None,None
2500.0,NY,10028,None,FOR_RENT,40.775417,-73.952555,572363,1617847560000,2250,MULTI_FAMILY,1.0,1.0,5,TIME_ON_INFO,5 days ago,None,None
2475.0,NY,10028,550,FOR_RENT,40.773171,-73.948013,None,1617843000000,2250,MULTI_FAMILY,2.0,1.0,5,TIME_ON_INFO,5 days ago,550.0,None
2100.0,NY,10028,None,FOR_RENT,40.777077,-73.954526,433046,1617843000000,1799,MULTI_FAMILY,None,1.0,5,TIME_ON_INFO,5 days ago,None,None
2400.0,NY,10028,22812,FOR_RENT,40.77414,-73.947324,287139,1617837720000,1995,MULTI_FAMILY,2.0,1.0,5,TIME_ON_INFO,5 days ago,22812.0,5895000.0
2495.0,NY,10028,None,FOR_RENT,40.775928,-73.957128,633471,1617789960000,None,MULTI_FAMILY,1.0,1.0,5,TIME_ON_INFO,5 days ago,None,None
2100.0,NY,10028,None,FOR_RENT,40.776182,-73.951203,572105,1617788100000,2000,MULTI_FAMILY,1.0,1.0,5,TIME_ON_INFO,5 days ago,None,None
2100.0,NY,10028,None,FOR_RENT,40.774632,-73.948723,445480,1617750120000,None,MULTI_FAMILY,1.0,1.0,6,TIME_ON_INFO,6 days ago,None,None
2100.0,NY,10028,None,FOR_RENT,40.775427,-73.953115,589440,1617685560000,2150,MULTI_FAMILY,1.0,1.0,7,TIME_ON_INFO,7 days ago,None,None
2130.0,NY,10028,None,FOR_RENT,40.774036,-73.953219,579937,1617685560000,2000,MULTI_FAMILY,1.0,1.0,7,TIME_ON_INFO,7 days ago,None,None
2300.0,NY,10028,None,FOR_RENT,40.77598,-73.946732,542596,1617667260000,None,MULTI_FAMILY,1.0,1.0,7,TIME_ON_INFO,7 days ago,None,None
2295.0,NY,10028,None,FOR_RENT,40.776087,-73.952172,819790,1617660300000,2400,MULTI_FAMILY,2.0,1.0,7,TIME_ON_INFO,7 days ago,None,None
2400.0,NY,10028,512,FOR_RENT,40.774059,-73.949012,608766,1617658620000,2250,MULTI_FAMILY,None,1.0,7,TIME_ON_INFO,7 days ago,512.0,159856.0
2180.0,NY,10028,None,FOR_RENT,40.774807,-73.949918,425788,1617422760000,None,MULTI_FAMILY,None,1.0,10,TIME_ON_INFO,10 days ago,None,None
2500.0,NY,10028,None,FOR_RENT,40.773973,-73.947161,538142,1617412440000,None,MULTI_FAMILY,1.0,1.0,10,TIME_ON_INFO,10 days ago,None,None
2450.0,NY,10028,None,FOR_RENT,40.777491,-73.953539,1162714,1617365040000,None,MULTI_FAMILY,2.0,2.0,10,TIME_ON_INFO,10 days ago,None,None
2100.0,NY,10028,None,FOR_RENT,40.774584,-73.952543,790369,1617347940000,None,MULTI_FAMILY,2.0,1.0,10,TIME_ON_INFO,10 days ago,None,None
2100.0,NY,10028,None,FOR_RENT,40.779036,-73.960159,473839,1617319260000,None,MULTI_FAMILY,None,1.0,11,TIME_ON_INFO,11 days ago,None,None
2765.0,NY,10028,697,FOR_RENT,40.777914,-73.956286,638480,1618314600000,2330,MULTI_FAMILY,1.0,1.0,0,DAYS_ON,1 day on Zillow,697.0,None
2900.0,NY,10028,750,FOR_RENT,40.773296,-73.948312,535649,1618269720000,2360,MULTI_FAMILY,1.0,1.0,0,TIME_ON_INFO,6 hours ago,750.0,None
2600.0,NY,10028,980,FOR_RENT,40.774824,-73.948284,697989,1618177140000,None,MULTI_FAMILY,1.0,1.0,1,TIME_ON_INFO,1 day ago,980.0,None
2700.0,NY,10028,None,FOR_RENT,40.77464,-73.948391,722956,1618127400000,None,MULTI_FAMILY,2.0,1.0,1,TIME_ON_INFO,1 day ago,None,None
2550.0,NY,10028,None,FOR_RENT,40.775571,-73.954303,422561,1618045620000,None,MULTI_FAMILY,None,1.0,2,TIME_ON_INFO,2 days ago,None,None
2900.0,NY,10028,None,FOR_RENT,40.776213,-73.955842,957318,1618004160000,None,MULTI_FAMILY,3.0,1.0,3,TIME_ON_INFO,3 days ago,None,None
2575.0,NY,10028,800,FOR_RENT,40.773447,-73.951237,574807,1617999600000,None,MULTI_FAMILY,1.0,1.0,3,TIME_ON_INFO,3 days ago,800.0,None
2550.0,NY,10028,None,FOR_RENT,40.781397,-73.95968,None,1617782100000,1895,MULTI_FAMILY,None,1.0,5,OPEN_HOUSE,Open: Tue. 10am-8pm,None,None
2800.0,NY,10028,900,FOR_RENT,40.775092,-73.946662,816360,1617762000000,None,MULTI_FAMILY,2.0,1.0,6,TIME_ON_INFO,6 days ago,900.0,None
2822.0,NY,10028,None,FOR_RENT,40.778034,-73.956819,801778,1617753900000,2495,MULTI_FAMILY,2.0,1.0,6,TIME_ON_INFO,6 days ago,None,None
2550.0,NY,10028,None,FOR_RENT,40.774241,-73.947795,525388,1617739440000,None,MULTI_FAMILY,1.0,1.0,6,TIME_ON_INFO,6 days ago,None,None
2910.0,NY,10028,None,FOR_RENT,40.774849,-73.953173,767445,1617685560000,2245,MULTI_FAMILY,2.0,1.0,7,TIME_ON_INFO,7 days ago,None,None
2900.0,NY,10028,900,FOR_RENT,40.774786,-73.947142,667412,1617660240000,None,MULTI_FAMILY,1.0,1.0,7,TIME_ON_INFO,7 days ago,900.0,None
2695.0,NY,10028,None,FOR_RENT,40.777491,-73.953539,851706,1617502800000,2695,MULTI_FAMILY,3.0,1.0,9,TIME_ON_INFO,9 days ago,None,None
2650.0,NY,10028,None,FOR_RENT,40.777592,-73.953778,801907,1617499680000,2418,MULTI_FAMILY,2.0,1.0,9,TIME_ON_INFO,9 days ago,None,None
3000.0,NY,10028,None,FOR_RENT,40.775803,-73.952276,777649,1617370440000,None,MULTI_FAMILY,2.0,1.0,10,OPEN_HOUSE,Open: Tue. 7-7:30pm,None,None
2700.0,NY,10028,None,FOR_RENT,40.775403,-73.955275,829202,1617319200000,None,MULTI_FAMILY,2.0,1.0,11,TIME_ON_INFO,11 days ago,None,None
2700.0,NY,10028,900,FOR_RENT,40.774992,-73.946426,746902,1617061800000,2400,MULTI_FAMILY,2.0,1.0,14,TIME_ON_INFO,14 days ago,900.0,None
2695.0,NY,10028,1000,FOR_RENT,40.777319,-73.953908,627430,1616979120000,None,MULTI_FAMILY,1.0,1.0,15,TIME_ON_INFO,15 days ago,1000.0,None
2750.0,NY,10028,None,FOR_RENT,40.776107,-73.956943,811146,1616812800000,2800,MULTI_FAMILY,2.0,1.0,17,TIME_ON_INFO,17 days ago,None,None
2895.0,NY,10028,None,FOR_RENT,40.774642,-73.950641,748090,1616801040000,2395,MULTI_FAMILY,2.0,1.0,17,TIME_ON_INFO,17 days ago,None,None
2995.0,NY,10028,None,FOR_RENT,40.776356,-73.95084,788592,1611569040000,2450,MULTI_FAMILY,2.0,1.0,77,OPEN_HOUSE,Open: Sun. 5-6pm,None,None
2826.0,NY,10028,None,FOR_RENT,40.77535,-73.9509,574816,1616627940000,2200,MULTI_FAMILY,1.0,1.0,19,TIME_ON_INFO,19 days ago,None,None
2575.0,NY,10028,700,FOR_RENT,40.774504,-73.949199,804671,1616594220000,2394,MULTI_FAMILY,2.0,1.0,19,TIME_ON_INFO,19 days ago,700.0,None
2700.0,NY,10028,617,FOR_RENT,40.777741,-73.956086,552231,1616556840000,1900,MULTI_FAMILY,1.0,1.0,20,TIME_ON_INFO,20 days ago,617.0,None
2550.0,NY,10028,1000,FOR_RENT,40.774205,-73.947713,787190,1616532240000,2600,MULTI_FAMILY,2.0,1.0,20,TIME_ON_INFO,20 days ago,1000.0,None
2708.0,NY,10028,None,FOR_RENT,40.77541,-73.95614,595625,1615359660000,2300,MULTI_FAMILY,1.0,1.0,33,TIME_ON_INFO,33 days ago,None,None
3000.0,NY,10028,1100,FOR_RENT,40.773334,-73.947628,1513493,1615274520000,3895,MULTI_FAMILY,None,3.0,34,TIME_ON_INFO,34 days ago,1100.0,None
3050.0,NY,10028,421,FOR_RENT,40.775906,-73.955685,None,1618286940000,1750,MULTI_FAMILY,None,1.0,0,TIME_ON_INFO,1 hour ago,421.0,None
3400.0,NY,10028,None,FOR_RENT,40.777367,-73.953086,843254,1618277820000,2900,MULTI_FAMILY,1.0,2.0,0,TIME_ON_INFO,4 hours ago,None,None
3500.0,NY,10028,None,FOR_RENT,40.774984,-73.951528,None,1618130100000,None,MULTI_FAMILY,2.0,1.0,1,TIME_ON_INFO,1 day ago,None,None
3400.0,NY,10028,None,FOR_RENT,40.772258,-73.950101,536753,1618102140000,None,MULTI_FAMILY,1.0,1.0,2,TIME_ON_INFO,2 days ago,None,None
3150.0,NY,10028,None,FOR_RENT,40.775571,-73.954303,567598,1618047360000,None,MULTI_FAMILY,1.0,1.0,2,TIME_ON_INFO,2 days ago,None,None
3366.0,NY,10028,None,FOR_RENT,40.77535,-73.9509,574816,1617837720000,None,MULTI_FAMILY,1.0,1.0,5,TIME_ON_INFO,5 days ago,None,None
3400.0,NY,10028,1100,FOR_RENT,40.776107,-73.956943,848418,1617682380000,3350,MULTI_FAMILY,2.0,1.0,7,TIME_ON_INFO,7 days ago,1100.0,None
3300.0,NY,10028,None,FOR_RENT,40.776503,-73.958916,629628,1617271560000,2250,MULTI_FAMILY,1.0,1.0,11,TIME_ON_INFO,11 days ago,None,None
3050.0,NY,10028,None,FOR_RENT,40.779282,-73.953232,429622,1617142980000,None,MULTI_FAMILY,None,1.0,13,TIME_ON_INFO,13 days ago,None,None
3250.0,NY,10028,651,FOR_RENT,40.780163,-73.959654,822361,1617072540000,2800,MULTI_FAMILY,1.0,1.0,14,TIME_ON_INFO,14 days ago,651.0,170971.0
3300.0,NY,10028,725,FOR_RENT,40.778639,-73.953168,592473,1616627940000,3188,MULTI_FAMILY,1.0,1.0,19,TIME_ON_INFO,19 days ago,725.0,None
3200.0,NY,10028,950,FOR_RENT,40.776451,-73.948857,837229,1616403840000,None,MULTI_FAMILY,2.0,1.0,21,TIME_ON_INFO,21 days ago,950.0,253471.0
3500.0,NY,10028,None,FOR_RENT,40.776461,-73.957001,811146,1615936260000,None,MULTI_FAMILY,2.0,1.0,27,TIME_ON_INFO,27 days ago,None,None
3100.0,NY,10028,None,FOR_RENT,40.77486,-73.946112,None,1615756860000,2250,MULTI_FAMILY,2.0,1.0,29,TIME_ON_INFO,29 days ago,None,None
3200.0,NY,10028,800,FOR_RENT,40.773481,-73.947372,732795,1614823500000,None,MULTI_FAMILY,2.0,1.0,40,TIME_ON_INFO,40 days ago,800.0,None
3200.0,NY,10028,646,FOR_RENT,40.775134,-73.948058,713117,1614745920000,2300,MULTI_FAMILY,2.0,1.0,41,TIME_ON_INFO,41 days ago,646.0,None
3000.0,NY,10028,600,FOR_RENT,40.772541,-73.949936,649765,1611371880000,None,MULTI_FAMILY,3.0,1.0,80,TIME_ON_INFO,80 days ago,600.0,None
3080.0,NY,10028,740,FOR_RENT,40.777768,-73.95223,631881,1610001180000,None,MULTI_FAMILY,1.0,1.0,95,TIME_ON_INFO,95 days ago,740.0,None
3050.0,NY,10028,None,FOR_RENT,40.776977,-73.953111,None,1602306300000,2450,MULTI_FAMILY,1.0,1.0,185,TIME_ON_INFO,185 days ago,None,None
3445.0,NY,10028,900,FOR_RENT,40.776161,-73.948431,None,1598317320000,None,MULTI_FAMILY,1.0,1.0,231,TIME_ON_INFO,231 days ago,900.0,None
3025.0,NY,10028,None,FOR_RENT,40.777196,-73.953616,None,1590196380000,3000,MULTI_FAMILY,3.0,1.5,325,TIME_ON_INFO,325 days ago,None,None
3000.0,NY,10028,None,FOR_RENT,40.778409,-73.952267,None,1588689720000,2650,MULTI_FAMILY,1.0,1.0,342,TIME_ON_INFO,342 days ago,None,None
3775.0,NY,10028,None,FOR_RENT,40.77629,-73.957325,1513493,1617767880000,5650,MULTI_FAMILY,3.0,2.0,6,TIME_ON_INFO,6 days ago,None,None
3800.0,NY,10028,567,FOR_RENT,40.775906,-73.955685,459343,1617676260000,2600,MULTI_FAMILY,1.0,1.0,7,TIME_ON_INFO,7 days ago,567.0,None
3850.0,NY,10028,None,FOR_RENT,40.776287,-73.950674,854945,1617334140000,2475,MULTI_FAMILY,3.0,1.0,11,OPEN_HOUSE,Open: Tue. 5-7pm,None,None
3621.0,NY,10028,925,FOR_RENT,40.776515,-73.947212,945027,1617167160000,3300,MULTI_FAMILY,1.0,1.0,13,OPEN_HOUSE,Open: Tue. 12-4pm,925.0,254700.0
3600.0,NY,10028,1000,FOR_RENT,40.774562,-73.948482,1023745,1616880180000,2400,MULTI_FAMILY,3.0,1.5,16,TIME_ON_INFO,16 days ago,1000.0,None
3500.0,NY,10028,520,FOR_RENT,40.777943,-73.952646,415248,1616643240000,None,MULTI_FAMILY,None,1.0,19,TIME_ON_INFO,19 days ago,520.0,None
3800.0,NY,10028,850,FOR_RENT,40.777063,-73.952299,1063672,1616469360000,None,MULTI_FAMILY,2.0,2.0,21,TIME_ON_INFO,21 days ago,850.0,None
3795.0,NY,10028,None,FOR_RENT,40.775247,-73.950151,594396,1615262580000,2100,MULTI_FAMILY,1.0,1.0,35,TIME_ON_INFO,35 days ago,None,None
3600.0,NY,10028,None,FOR_RENT,40.77423,-73.94823,1381678,1613477940000,3895,MULTI_FAMILY,3.0,2.0,55,TIME_ON_INFO,55 days ago,None,None
3595.0,NY,10028,None,FOR_RENT,40.776461,-73.955027,None,1592239680000,5950,MULTI_FAMILY,3.0,2.0,301,TIME_ON_INFO,75 days ago,None,None
4495.0,NY,10028,None,FOR_RENT,40.774253,-73.945873,1136919,1618024740000,3913,MULTI_FAMILY,2.0,2.0,3,TIME_ON_INFO,3 days ago,None,None
4495.0,NY,10028,None,FOR_RENT,40.772183,-73.949391,535649,1618008360000,2025,MULTI_FAMILY,1.0,1.0,3,TIME_ON_INFO,3 days ago,None,None
4100.0,NY,10028,1100,FOR_RENT,40.777484,-73.957458,1209826,1617908700000,4900,MULTI_FAMILY,2.0,2.0,4,TIME_ON_INFO,4 days ago,1100.0,None
4150.0,NY,10028,None,FOR_RENT,40.779408,-73.953284,572502,1616984820000,None,MULTI_FAMILY,1.0,1.0,15,TIME_ON_INFO,15 days ago,None,None
4350.0,NY,10028,900,FOR_RENT,40.775404,-73.951329,822361,1616647380000,2600,MULTI_FAMILY,2.0,1.0,19,TIME_ON_INFO,19 days ago,900.0,None
4225.0,NY,10028,None,FOR_RENT,40.77535,-73.9509,None,1615510560000,None,MULTI_FAMILY,2.0,1.0,32,TIME_ON_INFO,32 days ago,None,None
4300.0,NY,10028,None,FOR_RENT,40.77486,-73.946112,780723,1612926720000,2995,MULTI_FAMILY,2.0,1.0,62,TIME_ON_INFO,62 days ago,None,None
4250.0,NY,10028,None,FOR_RENT,40.771608,-73.947429,None,1611381780000,2300,MULTI_FAMILY,2.0,1.0,79,TIME_ON_INFO,79 days ago,None,None
4100.0,NY,10028,428,FOR_RENT,40.775906,-73.955685,None,1610443680000,None,MULTI_FAMILY,None,1.0,90,TIME_ON_INFO,90 days ago,428.0,None
4195.0,NY,10028,None,FOR_RENT,40.775298,-73.94912,562828,1609918200000,1995,MULTI_FAMILY,1.0,1.0,96,TIME_ON_INFO,96 days ago,None,None
4500.0,NY,10028,None,FOR_RENT,40.775384,-73.952477,854945,1608385980000,None,MULTI_FAMILY,3.0,1.0,114,TIME_ON_INFO,114 days ago,None,None
4395.0,NY,10028,1200,FOR_RENT,40.776161,-73.948431,None,1598321700000,3860,MULTI_FAMILY,2.0,2.0,231,TIME_ON_INFO,231 days ago,1200.0,None
4815.0,NY,10028,1100,FOR_RENT,40.778928,-73.955972,None,1618263600000,None,MULTI_FAMILY,4.0,1.0,0,TIME_ON_INFO,8 hours ago,1100.0,None
4595.0,NY,10028,None,FOR_RENT,40.774952,-73.947408,581507,1618032180000,1995,MULTI_FAMILY,1.0,1.0,3,TIME_ON_INFO,3 days ago,None,None
4700.0,NY,10028,None,FOR_RENT,40.774253,-73.945873,1142362,1618024740000,None,MULTI_FAMILY,2.0,2.0,3,TIME_ON_INFO,3 days ago,None,None
4995.0,NY,10028,1500,FOR_RENT,40.774213,-73.95364,1323713,1617934860000,5300,MULTI_FAMILY,2.0,2.0,4,TIME_ON_INFO,4 days ago,1500.0,None
4600.0,NY,10028,831,FOR_RENT,40.774227,-73.954788,657423,1617765180000,None,MULTI_FAMILY,1.0,1.0,6,TIME_ON_INFO,6 days ago,831.0,None
4510.0,NY,10028,650,FOR_RENT,40.775906,-73.955685,610901,1617437520000,2700,MULTI_FAMILY,1.0,1.0,9,TIME_ON_INFO,9 days ago,650.0,None
4900.0,NY,10028,1000,FOR_RENT,40.777063,-73.952299,1201179,1614314460000,4300,MULTI_FAMILY,2.0,2.0,46,TIME_ON_INFO,46 days ago,1000.0,None
4995.0,NY,10028,1400,FOR_RENT,40.773853,-73.94861,1214006,1614069540000,4600,MULTI_FAMILY,2.0,2.0,48,TIME_ON_INFO,48 days ago,1400.0,None
4800.0,NY,10028,1136,FOR_RENT,40.774274,-73.951729,1316204,1613344980000,4950,MULTI_FAMILY,2.0,2.0,57,TIME_ON_INFO,57 days ago,1136.0,483586.0
4695.0,NY,10028,763,FOR_RENT,40.777943,-73.952646,614963,1613236080000,3188,MULTI_FAMILY,1.0,1.0,58,TIME_ON_INFO,58 days ago,763.0,None
4800.0,NY,10028,None,FOR_RENT,40.77722,-73.961882,711159,1610593980000,None,MULTI_FAMILY,1.0,1.0,89,TIME_ON_INFO,89 days ago,None,None
4695.0,NY,10028,None,FOR_RENT,40.775247,-73.950151,None,1605843300000,None,MULTI_FAMILY,1.0,2.0,144,TIME_ON_INFO,144 days ago,None,None
4850.0,NY,10028,952,FOR_RENT,40.772999,-73.945592,None,1600753260000,2500,MULTI_FAMILY,2.0,1.0,203,TIME_ON_INFO,203 days ago,952.0,None
4595.0,NY,10028,1200,FOR_RENT,40.776161,-73.948431,None,1593492720000,2225,MULTI_FAMILY,2.0,2.0,287,TIME_ON_INFO,287 days ago,1200.0,None
5000.0,NY,10028,815,FOR_RENT,40.77803,-73.951071,None,1618263600000,None,MULTI_FAMILY,1.0,2.0,0,TIME_ON_INFO,8 hours ago,815.0,None
5355.0,NY,10028,None,FOR_RENT,40.775571,-73.954303,1136640,1618055460000,None,MULTI_FAMILY,2.0,2.0,2,TIME_ON_INFO,2 days ago,None,None
5400.0,NY,10028,750,FOR_RENT,40.775404,-73.951329,None,1605317880000,3500,MULTI_FAMILY,2.0,2.0,150,TIME_ON_INFO,150 days ago,750.0,None
5495.0,NY,10028,None,FOR_RENT,40.775247,-73.950151,None,1594950360000,2390,MULTI_FAMILY,1.0,2.0,270,TIME_ON_INFO,270 days ago,None,None
6000.0,NY,10028,None,FOR_RENT,40.775571,-73.954303,1399133,1616643180000,None,MULTI_FAMILY,3.0,2.0,19,TIME_ON_INFO,17 days ago,None,None
5795.0,NY,10028,2000,FOR_RENT,40.777373,-73.955,1577712,1612831680000,2495,MULTI_FAMILY,2.0,2.0,63,TIME_ON_INFO,63 days ago,2000.0,None
6000.0,NY,10028,1299,FOR_RENT,40.781036,-73.959963,1874622,1612483020000,5950,MULTI_FAMILY,2.0,2.0,67,TIME_ON_INFO,67 days ago,1299.0,224579.0
5995.0,NY,10028,None,FOR_RENT,40.776356,-73.95084,1513493,1609210260000,None,MULTI_FAMILY,4.0,2.0,105,OPEN_HOUSE,Open: Sun. 5-6pm,None,None
5700.0,NY,10028,None,FOR_RENT,40.775384,-73.952477,854945,1608385980000,2425,MULTI_FAMILY,3.0,1.0,114,TIME_ON_INFO,114 days ago,None,None
5800.0,NY,10028,1700,FOR_RENT,40.775325,-73.949182,None,1603416660000,3850,MULTI_FAMILY,3.0,1.5,172,TIME_ON_INFO,172 days ago,1700.0,None
6195.0,NY,10028,None,FOR_RENT,40.772183,-73.949391,1211418,1618008360000,4600,MULTI_FAMILY,2.0,2.0,3,TIME_ON_INFO,3 days ago,None,None
6499.0,NY,10028,1276,FOR_RENT,40.77803,-73.951071,1375903,1615518240000,5246,MULTI_FAMILY,3.0,2.0,32,TIME_ON_INFO,32 days ago,1276.0,None
6500.0,NY,10028,1230,FOR_RENT,40.772999,-73.945592,1269562,1615266060000,4542,MULTI_FAMILY,2.0,2.0,35,TIME_ON_INFO,35 days ago,1230.0,None
6595.0,NY,10028,1200,FOR_RENT,40.773076,-73.951724,1181357,1618016760000,None,MULTI_FAMILY,2.0,2.0,3,TIME_ON_INFO,3 days ago,1200.0,None
6700.0,NY,10028,845,FOR_RENT,40.775906,-73.955685,None,1616745240000,2295,MULTI_FAMILY,2.0,1.0,17,TIME_ON_INFO,17 days ago,845.0,None
6900.0,NY,10028,None,FOR_RENT,40.77414,-73.947558,1566295,1615810500000,4725,MULTI_FAMILY,4.0,2.0,28,TIME_ON_INFO,28 days ago,None,None
6950.0,NY,10028,None,FOR_RENT,40.775247,-73.950151,1243437,1605773820000,5335,MULTI_FAMILY,2.0,2.0,144,TIME_ON_INFO,144 days ago,None,None
7200.0,NY,10028,1438,FOR_RENT,40.772999,-73.945592,1478147,1617926700000,None,MULTI_FAMILY,3.0,2.0,4,TIME_ON_INFO,4 days ago,1438.0,None
7300.0,NY,10028,1184,FOR_RENT,40.775906,-73.955685,1214006,1617843000000,4500,MULTI_FAMILY,2.0,2.0,5,TIME_ON_INFO,5 days ago,1184.0,None
7200.0,NY,10028,None,FOR_RENT,40.778844,-73.953627,989658,1617417900000,3445,MULTI_FAMILY,2.0,1.5,10,TIME_ON_INFO,10 days ago,None,None
7200.0,NY,10028,1080,FOR_RENT,40.775796,-73.946422,1017517,1617321840000,None,MULTI_FAMILY,2.0,2.0,11,TIME_ON_INFO,11 days ago,1080.0,None
7500.0,NY,10028,1347,FOR_RENT,40.778227,-73.954307,2410814,1612840560000,6500,MULTI_FAMILY,2.0,2.5,63,TIME_ON_INFO,63 days ago,1347.0,450120.0
7500.0,NY,10028,None,FOR_RENT,40.77722,-73.961882,1321354,1611817560000,None,MULTI_FAMILY,2.0,2.0,74,TIME_ON_INFO,74 days ago,None,None
7285.0,NY,10028,None,FOR_RENT,40.778542,-73.960685,2336470,1610715840000,2750,MULTI_FAMILY,3.0,3.0,87,TIME_ON_INFO,87 days ago,None,None
7500.0,NY,10028,2200,FOR_RENT,40.776161,-73.948431,None,1591932660000,None,MULTI_FAMILY,3.0,2.5,305,TIME_ON_INFO,305 days ago,2200.0,None
8000.0,NY,10028,1250,FOR_RENT,40.781036,-73.959963,1883261,1614328800000,6000,MULTI_FAMILY,2.0,2.0,45,TIME_ON_INFO,45 days ago,1250.0,240628.0
7595.0,NY,10028,None,FOR_RENT,40.775247,-73.950151,None,1605163500000,None,MULTI_FAMILY,2.0,2.0,151,TIME_ON_INFO,151 days ago,None,None
9500.0,NY,10028,1448,FOR_RENT,40.77884,-73.955771,1375903,1615173480000,None,MULTI_FAMILY,2.0,2.0,36,TIME_ON_INFO,36 days ago,1448.0,None
10000.0,NY,10028,1600,FOR_RENT,40.779616,-73.960933,2029312,1613010840000,7242,MULTI_FAMILY,2.0,2.0,61,TIME_ON_INFO,61 days ago,1600.0,None
9895.0,NY,10028,1800,FOR_RENT,40.779488,-73.959389,None,1562943840000,8750,MULTI_FAMILY,2.0,3.0,640,TIME_ON_INFO,640 days ago,1800.0,None
2299.0,NY,10028,None,FOR_RENT,40.774561,-73.947729,855492,1614848340000,2390,MULTI_FAMILY,3.0,1.0,39,TIME_ON_INFO,39 days ago,None,None
2025.0,NY,10028,None,FOR_RENT,40.773022,-73.94766,542075,1614676620000,2000,MULTI_FAMILY,1.0,1.0,41,TIME_ON_INFO,41 days ago,None,None
2395.0,NY,10028,None,FOR_RENT,40.773888,-73.947742,None,1614404040000,2250,MULTI_FAMILY,2.0,1.0,45,TIME_ON_INFO,45 days ago,None,None
2300.0,NY,10028,400,FOR_RENT,40.780988,-73.959525,373154,1614321120000,1850,MULTI_FAMILY,None,1.0,45,TIME_ON_INFO,45 days ago,400.0,None
2300.0,NY,10028,None,FOR_RENT,40.776977,-73.953111,426642,1614271920000,1675,MULTI_FAMILY,None,1.0,46,TIME_ON_INFO,46 days ago,None,None
2350.0,NY,10028,None,FOR_RENT,40.773267,-73.947469,None,1614064260000,2400,MULTI_FAMILY,2.0,1.0,48,TIME_ON_INFO,48 days ago,None,None
2100.0,NY,10028,600,FOR_RENT,40.777376,-73.954045,517543,1613829840000,2250,MULTI_FAMILY,1.0,1.0,51,TIME_ON_INFO,51 days ago,600.0,None
2400.0,NY,10028,None,FOR_RENT,40.776596,-73.957965,844486,1612911960000,2567,MULTI_FAMILY,2.0,1.0,62,TIME_ON_INFO,62 days ago,None,None
2000.0,NY,10028,450,FOR_RENT,40.775257,-73.956033,416431,1612847880000,1850,MULTI_FAMILY,1.0,1.0,63,TIME_ON_INFO,63 days ago,450.0,None
2000.0,NY,10028,None,FOR_RENT,40.775588,-73.956042,597488,1612576080000,2330,MULTI_FAMILY,1.0,1.0,66,TIME_ON_INFO,66 days ago,None,None
2010.0,NY,10028,None,FOR_RENT,40.774629,-73.953439,572484,1611977520000,1985,MULTI_FAMILY,1.0,1.0,73,TIME_ON_INFO,73 days ago,None,None
2090.0,NY,10028,375,FOR_RENT,40.777339,-73.9579,416431,1611971160000,2330,MULTI_FAMILY,1.0,1.0,73,TIME_ON_INFO,73 days ago,375.0,None
2034.0,NY,10028,None,FOR_RENT,40.77475,-73.952939,522996,1611137760000,1995,MULTI_FAMILY,1.0,1.0,82,TIME_ON_INFO,82 days ago,None,None
2450.0,NY,10028,None,FOR_RENT,40.778542,-73.960685,479490,1610781900000,1925,MULTI_FAMILY,None,1.0,86,TIME_ON_INFO,86 days ago,None,None
2100.0,NY,10028,None,FOR_RENT,40.776292,-73.954625,577861,1609921740000,2150,MULTI_FAMILY,1.0,1.0,96,TIME_ON_INFO,96 days ago,None,None
2000.0,NY,10028,None,FOR_RENT,40.775768,-73.954169,None,1607583420000,2495,MULTI_FAMILY,2.0,1.0,123,TIME_ON_INFO,123 days ago,None,None
2400.0,NY,10028,None,FOR_RENT,40.776535,-73.954027,800399,1607080560000,None,MULTI_FAMILY,2.0,1.0,129,TIME_ON_INFO,129 days ago,None,None
