3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2790,1,GREENWICH VILLAGE-WEST,17 CONDO COOPS,2,616,1002,,R9,"2 HORATIO STREET, 14R",,10014,,,,,,1929,2,R9,1515000,2020-03-05 00:00:00
2791,1,GREENWICH VILLAGE-WEST,17 CONDO COOPS,2,619,1103,,R9,"204 WEST 10TH STREET, 19",,10014,,,,,,,2,R9,805500,2020-02-11 00:00:00
2792,1,GREENWICH VILLAGE-WEST,17 CONDO COOPS,2,624,1302,,R9,"75 BANK ST, 3J",,10014,,,,,,1939,2,R9,1268625,2020-07-08 00:00:00
2793,1,GREENWICH VILLAGE-WEST,17 CONDO COOPS,2,624,1302,,R9,"75 BANK STREET, 6M",,10014,,,,,,1939,2,R9,860000,2020-04-30 00:00:00
2794,1,GREENWICH VILLAGE-WEST,17 CONDO COOPS,2,624,1302,,R9,"75 BANK STREET, 2-J",,10014,,,,,,1939,2,R9,1250000,2020-06-16 00:00:00
2795,1,GREENWICH VILLAGE-WEST,17 CONDO COOPS,2,624,1302,,R9,"419 BLEECKER STREET, 2B",,10014,,,,,,1939,2,R9,570000,2020-05-19 00:00:00
2796,1,GREENWICH VILLAGE-WEST,17 CONDO COOPS,2,624,1302,,R9,"75 BANK STREET, 4N",,10014,,,,,,1939,2,R9,765000,2020-11-12 00:00:00
2797,1,GREENWICH VILLAGE-WEST,17 CONDO COOPS,2,631,1002,,R9,"708 GREENWICH STREET, PH6E",,10014,,,,,,1910,2,R9,4500000,2020-12-18 00:00:00
2798,1,GREENWICH VILLAGE-WEST,17 CONDO COOPS,2,631,1002,,R9,"708 GREENWICH STREET, 5C/5D",,10014,,,,,,1910,2,R9,0,2020-02-07 00:00:00
2799,1,GREENWICH VILLAGE-WEST,21 OFFICE BUILDINGS,4,646,19,,O6,860 WASHINGTON STREET,,10014,0,8,8,18704,115173,2016,4,O6,80000000,2020-12-11 00:00:00
2800,1,GREENWICH VILLAGE-WEST,22 STORE BUILDINGS,4,583,2,,K4,422 HUDSON STREET,,10014,2,2,4,1304,5481,1875,4,K4,5500000,2020-08-10 00:00:00
2801,1,GREENWICH VILLAGE-WEST,22 STORE BUILDINGS,4,645,38,,K2,406 WEST 13TH STREET,,10014,0,2,2,1459,2364,1910,4,K2,6750000,2020-11-24 00:00:00
2802,1,GREENWICH VILLAGE-WEST,29 COMMERCIAL GARAGES,4,633,10,,G1,332 WEST 11TH STREET,,10014,0,1,1,5121,24840,1905,4,G1,26000000,2020-12-21 00:00:00
2803,1,GREENWICH VILLAGE-WEST,29 COMMERCIAL GARAGES,4,633,24,,G1,738 GREENWICH STREET,,10014,0,1,1,10000,39628,1931,4,G1,65477764,2020-06-08 00:00:00
2804,1,GREENWICH VILLAGE-WEST,43 CONDO OFFICE BUILDINGS,4,630,1104,,RB,"254 WEST 10TH STREET, B",PROFB,10014,,1,1,,,1988,4,RB,1700000,2020-09-22 00:00:00
2805,1,GREENWICH VILLAGE-WEST,46 CONDO STORE BUILDINGS,4,624,1101,,RK,"302 WEST 12TH STREET, COM1",COM1,10014,,1,1,,,1910,4,RK,0,2020-10-28 00:00:00
2806,1,GREENWICH VILLAGE-WEST,46 CONDO STORE BUILDINGS,4,624,1102,,RK,"302 WEST 12TH STREET, COM2",COM2,10014,,1,1,,,1910,4,RK,0,2020-10-28 00:00:00
2807,1,GREENWICH VILLAGE-WEST,46 CONDO STORE BUILDINGS,4,624,1103,,RK,"302 WEST 12TH STREET, COM3",COM3,10014,,1,1,,,1910,4,RK,0,2020-10-28 00:00:00
2808,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,1717,50,,A4,32 WEST 119TH STREET,,10026,1,0,1,1766,3999,1899,1,A4,0,2020-11-19 00:00:00
2809,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,1718,106,,A5,87 WEST 119TH STREET,,10026,1,0,1,1817,4680,1899,1,A5,0,2020-11-19 00:00:00
2810,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,1720,59,,A4,4 WEST 122 STREET,,10027,1,0,1,2523,5578,1899,1,A4,0,2020-03-10 00:00:00
2811,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,1949,154,,A9,346 WEST 123RD STREET,,10027,1,0,1,1615,3840,1899,1,A9,0,2020-05-15 00:00:00
2812,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,1960,53,,A9,304 WEST 137 STREET,,10030,1,0,1,1499,3300,1910,1,A9,1250000,2020-07-31 00:00:00
2813,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,2023,21,,A9,221 WEST 137TH STREET,,10030,1,0,1,1799,4080,1910,1,A9,0,2020-11-19 00:00:00
2814,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,2024,28,,A9,203 WEST 138 STREET,,10030,1,0,1,1782,3806,1910,1,A9,0,2020-11-19 00:00:00
2815,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,2024,54,,A4,250 WEST 139 STREET,,10030,1,0,1,1998,4492,1910,1,A4,4250000,2020-02-27 00:00:00
2816,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,2024,147,,A5,230 WEST 139 STREET,,10030,1,0,1,1699,4216,1910,1,A5,2250000,2020-12-30 00:00:00
2817,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,2041,46,,A9,303 WEST 138 STREET,,10030,1,0,1,1632,3200,1901,1,A9,0,2020-11-02 00:00:00
2818,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,2050,173,,A9,36 HAMILTON TERRACE,,10031,1,0,1,1900,4184,1899,1,A9,0,2020-11-19 00:00:00
2819,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,2051,110,,A9,200 EDGECOMBE AVENUE,,10030,1,0,1,1881,1170,1899,1,A9,1870000,2020-12-11 00:00:00
2820,1,HARLEM-CENTRAL,01 ONE FAMILY DWELLINGS,1,2051,116,,A4,212 EDGECOMBE AVENUE,,10030,1,0,1,1207,1913,1901,1,A4,1380000,2020-08-26 00:00:00
2821,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1720,30,,B9,24 WEST 121 STREET,,10027,2,0,2,2018,4114,1909,1,B9,0,2020-04-04 00:00:00
2822,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1721,20,,B1,29 MT MORRIS PARK WEST,,10027,2,0,2,1600,3060,1909,1,B1,2634000,2020-07-24 00:00:00
2823,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1752,113,,B9,29 EAST 127 STREET,,10035,2,0,2,1249,523,1905,1,B9,0,2020-07-22 00:00:00
2824,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1771,38,,S2,2256 THIRD AVENUE,,10035,2,1,3,2025,4725,1925,1,S2,0,2020-11-19 00:00:00
2825,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1827,45,,B1,228 WEST 112 STREET,,10026,2,0,2,1615,3520,1890,1,B1,2000,2021-01-23 00:00:00
2826,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1828,25,,B9,223 WEST 112TH STREET,,10026,2,0,2,1817,2700,1900,1,B9,0,2020-10-07 00:00:00
2827,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1904,124,,B1,111 WEST 119TH ST,,10026,2,0,2,1917,4600,1901,1,B1,3175000,2020-04-30 00:00:00
2828,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1904,153,,B1,150 WEST 120TH STREET,,10027,2,0,2,1682,3400,1900,1,B1,3150000,2020-10-22 00:00:00
2829,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1911,52,,B1,142 WEST 127 STREET,,10027,2,0,2,1549,3000,2000,1,B1,0,2020-03-30 00:00:00
2830,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1914,115,,B1,141 WEST 129 STREET,,10027,2,0,2,1665,3068,2001,1,B1,1600000,2020-06-29 00:00:00
2831,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1917,59,,B9,170 WEST 133 STREET,,10030,2,0,2,1699,3451,1899,1,B9,1575000,2020-02-27 00:00:00
2832,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1937,43,,B9,224 WEST 132 STREET,,10027,2,0,2,1665,3400,1910,1,B9,0,2020-09-30 00:00:00
2833,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1937,57,,B9,266 WEST 132ND STREET,,10027,2,0,2,1665,3340,1910,1,B9,1600000,2020-08-20 00:00:00
2834,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1938,13,,B1,255 WEST 132 STREET,,10027,2,0,2,1599,3200,1910,1,B1,2300000,2020-08-28 00:00:00
2835,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1942,7,,B9,263 WEST 136 STREET,,10030,2,0,2,1599,2400,1910,1,B9,0,2020-12-15 00:00:00
2836,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1944,108,,B3,359 WEST 117 STREET,,10026,2,0,2,1682,3000,1899,1,B3,1000,2020-04-23 00:00:00
2837,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1947,11,,B9,351 WEST 120TH STREET,,10027,2,0,2,1817,4406,1901,1,B9,3950000,2020-09-03 00:00:00
2838,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1949,108,,B3,349 WEST 122ND STREET,,10027,2,0,2,1514,3600,1899,1,B3,2999900,2020-08-18 00:00:00
2839,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1949,159,,S2,360 WEST 123 STREET,,10027,2,1,3,1615,2975,1910,1,S2,0,2020-11-19 00:00:00
2840,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1950,3,,B3,367 WEST 123 STREET,,10027,2,0,2,1087,3200,1899,1,B3,0,2020-09-22 00:00:00
2841,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1950,8,,B3,353 WEST 123 STREET,,10027,2,0,2,1598,3120,1899,1,B3,0,2020-09-22 00:00:00
2842,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1960,36,,B3,317 WEST 136 STREET,,10030,2,0,2,1665,3200,1910,1,B3,0,2020-11-02 00:00:00
2843,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,2023,59,,B9,248 WEST 138TH STREET,,10030,2,0,2,2198,4575,1910,1,B9,2400000,2020-09-04 00:00:00
2844,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,2024,53,,B3,246 WEST 139 STREET,,10030,2,0,2,1699,2715,1910,1,B3,2800000,2020-03-10 00:00:00
2845,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,2024,115,,B3,237 WEST 138 STREET,,10030,2,0,2,1699,3162,1932,1,B3,0,2020-08-03 00:00:00
2846,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,2051,146,,B9,29 BRADHURST AVENUE,,10030,2,0,2,976,2720,1920,1,B9,0,2020-10-01 00:00:00
2847,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1720,23,,C0,8 WEST 121 STREET,,10027,3,0,3,2018,6195,1909,1,C0,3900000,2020-03-20 00:00:00
2848,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1720,108,,C0,17 WEST 120TH STREET,,10027,3,0,3,2018,3354,1909,1,C0,0,2020-09-01 00:00:00
2849,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1721,6,,C0,21 WEST 122 STREET,,10027,3,0,3,1943,4478,1899,1,C0,0,2020-12-30 00:00:00
2850,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1725,18,,C0,43 WEST 127TH STREET,,10027,3,0,3,1873,3975,2000,1,C0,2405000,2020-05-07 00:00:00
2851,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1725,53,,C0,34 WEST 128TH STREET,,10027,3,0,3,2498,5200,2000,1,C0,2650000,2020-06-09 00:00:00
2852,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1745,133,,C0,73 EAST 118 STREET,,10035,3,0,3,2018,4000,2001,1,C0,2015000,2020-02-27 00:00:00
2853,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1750,142,,C0,62 EAST 126 STREET,,10035,3,0,3,1348,3680,1909,1,C0,0,2020-06-18 00:00:00
2854,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1904,118,,C0,127 WEST 119 STREET,,10026,3,0,3,2018,5916,1920,1,C0,0,2020-02-24 00:00:00
2855,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1905,24,,C0,111 WEST 120TH STREET,,10027,3,0,3,2018,5625,1920,1,C0,0,2020-02-20 00:00:00
2856,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1907,57,,C0,156 WEST 123 STREET,,10027,3,0,3,1515,4350,1910,1,C0,2395600,2020-10-29 00:00:00
2857,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1916,149,,C0,140 WEST 132 STREET,,10027,3,0,3,1799,3068,2001,1,C0,0,2020-03-17 00:00:00
2858,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1916,151,,C0,146 WEST 132 STREET,,10027,3,0,3,1466,2932,1910,1,C0,0,2020-03-04 00:00:00
2859,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1927,27,,C0,205 WEST 121 STREET,,10027,3,0,3,1615,2592,1910,1,C0,0,2020-02-07 00:00:00
2860,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1929,108,,C0,255 WEST 123 STREET,,10027,3,0,3,1682,4748,1982,1,C0,0,2020-09-22 00:00:00
2861,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,1938,105,,C0,279 W. 132ND STREET,,10027,3,0,3,1665,3400,1899,1,C0,0,2020-10-29 00:00:00
2862,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,2025,19,,C0,225 WEST 139TH STREET,,10030,3,0,3,1815,3672,1920,1,C0,0,2020-05-13 00:00:00
2863,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS,1,2050,71,,C0,44 HAMILTON TERRACE,,10031,3,0,3,1800,3678,1910,1,C0,0,2020-07-01 00:00:00
2864,1,HARLEM-CENTRAL,04 TAX CLASS 1 CONDOS,1C,1820,1302,,R6,"128 WEST 111 STREET, 2",2,10026,1,,1,,,1900,1,R6,1800000,2020-05-13 00:00:00
2865,1,HARLEM-CENTRAL,04 TAX CLASS 1 CONDOS,1C,1914,1301,,R6,"126 WEST 130TH STREET, 1",1,10027,1,,1,,,1910,1,R6,2653946,2020-09-01 00:00:00
2866,1,HARLEM-CENTRAL,04 TAX CLASS 1 CONDOS,1C,1928,1703,,R6,"245 WEST 122 STREET, 3",3,10027,1,,1,,,1910,1,R6,885000,2020-05-20 00:00:00
2867,1,HARLEM-CENTRAL,04 TAX CLASS 1 CONDOS,1A,1947,1101,,R3,"497 MANHATTAN AVENUE, 1",1,10027,1,,1,,,1899,1,R3,2180000,2021-01-11 00:00:00
2868,1,HARLEM-CENTRAL,04 TAX CLASS 1 CONDOS,1C,2042,1201,,R6,"104 EDGECOMBE AVENUE, A",A,10030,1,,1,,,1920,1,R6,0,2020-05-04 00:00:00
2869,1,HARLEM-CENTRAL,04 TAX CLASS 1 CONDOS,1C,2050,1101,,R6,"418 WEST 144 STREET, 1",1,10031,1,,1,,,1899,1,R6,0,2020-11-02 00:00:00
2870,1,HARLEM-CENTRAL,04 TAX CLASS 1 CONDOS,1C,2050,1102,,R6,"418 WEST 144TH STREET, 2",2,10031,1,,1,,,1899,1,R6,0,2021-01-16 00:00:00
2871,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1721,54,,C5,33 MT MORRIS PARK WEST,,10027,10,0,10,2650,6156,1910,2,C5,3150000,2021-01-14 00:00:00
2872,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1722,39,,C7,2018 5 AVENUE,,10035,24,7,31,4363,20350,1940,2,C7,0,2020-02-13 00:00:00
2873,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1722,137,,C3,2012 5 AVENUE,,10035,4,0,4,1417,3712,1910,2,C3,0,2020-11-25 00:00:00
2874,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1726,27,,C4,19 WEST 128 STREET,,10027,10,0,10,2048,7335,1910,2,C4,0,2020-09-23 00:00:00
2875,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1726,47,,C3,16 WEST 129 STREET,,10027,4,0,4,2498,6580,1910,2,C3,2000,2020-08-27 00:00:00
2876,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1726,47,,C3,16 WEST 129 STREET,,10027,4,0,4,2498,6580,1910,2,C3,5000,2020-11-06 00:00:00
2877,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1727,52,,C5,30 WEST 130 STREET,,10037,11,0,11,2498,3654,1910,2,C5,600000,2020-09-14 00:00:00
2878,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1728,141,,C3,2 WEST 131 STREET,,10037,4,0,4,1832,2691,1910,2,C3,0,2020-12-16 00:00:00
2879,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1750,31,,C4,77 EAST 125 STREET,,10035,6,1,7,2198,5410,1900,2,C4,4839600,2020-02-04 00:00:00
2880,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1750,32,,C7,79 EAST 125 STREET,,10035,20,2,22,2798,12100,1900,2,C7,8243600,2020-02-04 00:00:00
2881,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1750,46,,C5,52 EAST 126 STREET,,10035,22,0,22,3997,8382,1909,2,C5,211994,2020-05-06 00:00:00
2882,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1750,158,,C9,34 EAST 126TH STREET,,10035,7,0,7,1494,2880,1910,2,C9,0,2020-04-30 00:00:00
2883,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1756,14,,C7,27 EAST 131ST STREET,,10037,9,1,10,1869,8845,1900,2,C7,4906200,2020-02-04 00:00:00
2884,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1756,50,,C1,2093 MADISON AVENUE,,10037,20,0,20,2400,8825,1900,2,C1,5772000,2020-02-04 00:00:00
2885,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1756,72,,C4,2153 5 AVENUE,,10037,10,0,10,2475,8860,1900,2,C4,4477000,2020-02-04 00:00:00
2886,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1820,51,,C1,136 WEST 111 STREET,,10026,20,0,20,3784,14685,1900,2,C1,0,2020-02-13 00:00:00
2887,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1820,53,,C1,140 WEST 111 STREET,,10026,10,0,10,3784,14685,1900,2,C1,0,2020-02-13 00:00:00
2888,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1820,54,,C1,144 WEST 111 STREET,,10026,10,0,10,3381,12550,1900,2,C1,0,2020-02-13 00:00:00
2889,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1820,57,,C1,148 WEST 111 STREET,,10026,20,0,20,3381,12550,1900,2,C1,0,2020-02-13 00:00:00
2890,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1831,8,,C4,243 WEST 115 STREET,,10026,10,0,10,2523,9200,1900,2,C4,4799045,2020-10-16 00:00:00
2891,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1831,9,,C4,241 WEST 115 STREET,,10026,10,0,10,2523,8440,1900,2,C4,2931231,2020-10-16 00:00:00
2892,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1831,13,,C4,233 WEST 115 STREET,,10026,13,0,13,2523,10104,1900,2,C4,3294478,2020-10-16 00:00:00
2893,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1831,14,,C1,229 WEST 115 STREET,,10026,20,0,20,5046,17410,1900,2,C1,8867518,2020-10-16 00:00:00
2894,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1831,18,,C2,221 WEST 115 STREET,,10026,5,0,5,1892,6565,1900,2,C2,1547968,2020-10-16 00:00:00
2895,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1831,121,,C2,213 WEST 115 STREET,,10026,6,0,6,2018,6750,1900,2,C2,810630,2020-10-16 00:00:00
2896,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1901,9,,C7,143 WEST 116 STREET,,10026,20,1,21,5777,22440,1910,2,C7,0,2020-08-06 00:00:00
2897,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1901,51,,C4,138 WEST 117 ST,,10026,42,0,42,5046,19220,1920,2,C4,3,2020-09-30 00:00:00
2898,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1903,24,,C2,111 WEST 118 STREET,,10026,5,0,5,2018,3750,1931,2,C2,20000,2020-05-08 00:00:00
2899,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1904,39,,C3,108 WEST 120TH STREET,,10027,4,0,4,1817,2827,1920,2,C3,2549000,2020-06-05 00:00:00
2900,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1905,54,,C5,146 WEST 121 STREET,,10027,11,0,11,1817,3960,1890,2,C5,1700000,2020-06-16 00:00:00
2901,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1905,147,,C2,130 WEST 121 STREET,,10027,5,0,5,2018,4850,1910,2,C2,0,2020-08-24 00:00:00
2902,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1908,54,,C4,148 WEST 124 STREET,,10027,20,0,20,2523,9535,1920,2,C4,5772000,2020-02-04 00:00:00
2903,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1911,153,,C3,146 WEST 127 STREET,,10027,4,0,4,1549,2442,1910,2,C3,1,2020-12-03 00:00:00
2904,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1912,1,,C7,2143 ADAM CLAYTON POWELL BOULEVARD,,10027,52,10,62,10000,50326,1910,2,C7,0,2020-12-24 00:00:00
2905,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1915,11,,C5,147 WEST 130TH STREET,,10027,11,0,11,1665,2499,1910,2,C5,1360000,2020-02-12 00:00:00
2906,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1915,49,,C3,134 WEST 131 STREET,,10027,4,0,4,1998,3000,1910,2,C3,0,2020-12-29 00:00:00
2907,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1917,27,,C5,107 WEST 132 STREET,,10027,11,0,11,1749,2625,1910,2,C5,420632,2020-03-04 00:00:00
2908,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1922,53,,C4,264 WEST 117 STREET,,10026,15,0,15,2523,9220,1910,2,C4,3,2020-09-30 00:00:00
2909,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1924,3,,C7,2194 FREDERICK DOUGLAS BOULEVARD,,10026,8,2,10,2000,7715,1910,2,C7,0,2020-09-03 00:00:00
2910,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1926,35,,C7,204 WEST 121ST STREET,,10027,9,2,11,3400,15730,1910,2,C7,4,2020-11-23 00:00:00
2911,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1937,18,,C2,231 WEST 131ST STREET,,10027,6,0,6,1599,2800,1910,2,C2,10,2020-06-22 00:00:00
2912,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1937,46,,C5,234 WEST 132 STREET,,10027,8,0,8,1499,2250,1910,2,C5,800000,2020-07-16 00:00:00
2913,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1937,107,,C1,261 WEST 131 STREET,,10027,8,0,8,1665,2499,1910,2,C1,1425000,2020-02-07 00:00:00
2914,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1937,116,,C5,235 WEST 131 STREET,,10027,11,0,11,1499,2250,1910,2,C5,998000,2021-01-14 00:00:00
2915,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1937,148,,C5,242 WEST 132 STREET,,10027,7,0,7,1682,2561,1910,2,C5,1230000,2020-05-26 00:00:00
2916,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1941,53,,C5,246 WEST 136 STREET,,10030,7,0,7,1665,3332,1915,2,C5,0,2020-09-16 00:00:00
2917,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1942,11,,C2,251 WEST 136 STREET,,10030,6,0,6,1699,2550,1910,2,C2,0,2020-07-29 00:00:00
2918,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1942,35,,C7,2330 ADAM C POWELL BLVD,,10030,9,1,10,2700,10140,1905,2,C7,0,2020-02-13 00:00:00
2919,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1942,45,,C2,224 WEST 137 STREET,,10030,6,0,6,1699,3057,1910,2,C2,3330113,2020-02-28 00:00:00
2920,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1942,118,,C5,229 WEST 136 STREET,,10030,11,0,11,1699,2550,1910,2,C5,0,2020-12-21 00:00:00
2921,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2,1943,11,,C5,361 WEST 116 STREET,,10026,11,0,11,1682,2547,1901,2,C5,1000,2020-04-23 00:00:00
2922,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,1943,14,,C3,387 MANHATTAN AVENUE,,10026,4,0,4,900,2880,1901,2,C3,2999000,2020-03-19 00:00:00
2923,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1947,159,,C5,360 WEST 121 STREET,,10027,10,0,10,1514,2697,1929,2,C5,0,2020-12-17 00:00:00
2924,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,1948,7,,C5,353 WEST 121 STREET,,10027,10,0,10,1615,2925,1901,2,C5,0,2020-02-13 00:00:00
2925,1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2B,2007,15,,C4,125 WEST 138TH STREET,,10030,10,0,10,2598,9800,1910,2,C4,6300000,2020-02-19 00:00:00
