3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
617,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 3E",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
618,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 5G",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
619,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 1F",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
620,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 6D",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
621,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 6G",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
622,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 2A",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
623,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 4C",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
624,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 4B",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
625,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 2C",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
626,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 3F",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
627,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 5E",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
628,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 1D",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
629,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 5F",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
630,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 2F",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
631,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 2G",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
632,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 5A",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
633,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 4E",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
634,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 1B",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
635,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 3G",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
636,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 4G",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
637,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 1C",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
638,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4,"3245 PERRY AVENUE, 6C",,10467,,,,,,1940,2,D4,3000468,2020-11-02 00:00:00
639,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4,"3394 WAYNE AVE, E33",,10467,,,,,,1928,2,D4,230000,2020-12-10 00:00:00
640,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4,"3394 WAYNE AVENUE, E32",,10467,,,,,,1928,2,D4,160000,2020-12-14 00:00:00
641,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4,"3396 WAYNE AVENUE, D52",,10467,,,,,,1928,2,D4,129000,2020-04-29 00:00:00
642,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4,"3400 WAYNE AVENUE, B12",,10467,,,,,,1928,2,D4,145000,2020-02-12 00:00:00
643,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3344,86,,D4,"3520 TRYON AVENUE, 408",,10467,,,,,,1962,2,D4,170000,2020-11-17 00:00:00
644,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3344,86,,D4,"3520 TRYON AVENUE, 603",,10467,,,,,,1962,2,D4,240000,2020-12-08 00:00:00
645,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3344,102,,D4,"3535 KINGS COLLEGE PLACE, 6F",,10467,,,,,,1954,2,D4,170000,2021-01-22 00:00:00
646,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3344,102,,D4,"3535 KINGS COLLEGE PLACE, 4E",,10467,,,,,,1954,2,D4,159000,2020-09-10 00:00:00
647,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3353,33,,D4,"3176 DECATUR AVENUE, 4G",,10467,,,,,,1960,2,D4,158000,2020-07-01 00:00:00
648,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3353,33,,D4,"3176 DECATUR AVENUE, 3E",,10467,,,,,,1960,2,D4,150000,2020-10-30 00:00:00
649,2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3353,33,,D4,"3176 DECATUR AVENUE, 4A",,10467,,,,,,1960,2,D4,160000,2020-04-08 00:00:00
650,2,BEDFORD PARK/NORWOOD,14 RENTALS - 4-10 UNIT,2A,3320,4,,S9,2958 JEROME AVENUE,,10468,2,2,4,4324,3150,1931,2,S9,825000,2021-01-29 00:00:00
651,2,BEDFORD PARK/NORWOOD,14 RENTALS - 4-10 UNIT,2A,3334,25,,S9,284 EAST 204 STREET,,10467,2,2,4,2500,3750,1925,2,S9,0,2020-08-13 00:00:00
652,2,BEDFORD PARK/NORWOOD,21 OFFICE BUILDINGS,4,3277,45,,O5,2633 WEBSTER AVENUE,,10458,0,2,2,2629,4320,1931,4,O5,1800000,2020-07-30 00:00:00
653,2,BEDFORD PARK/NORWOOD,21 OFFICE BUILDINGS,4,3311,111,,O7,174 EAST 205 STREET,,10458,0,8,8,3234,16930,2013,4,O7,5450000,2020-11-09 00:00:00
654,2,BEDFORD PARK/NORWOOD,21 OFFICE BUILDINGS,4,3317,23,,O2,2720 JEROME AVENUE,,10468,0,1,1,22000,19000,1983,4,O2,12750000,2020-08-20 00:00:00
655,2,BEDFORD PARK/NORWOOD,21 OFFICE BUILDINGS,4,3329,98,,O2,3660 JEROME,,10467,0,1,1,3272,1800,1920,4,O2,0,2020-02-12 00:00:00
656,2,BEDFORD PARK/NORWOOD,21 OFFICE BUILDINGS,4,3329,98,,O2,3660 JEROME AVENUE,,10467,0,1,1,3272,1800,1920,4,O2,0,2020-07-30 00:00:00
657,2,BEDFORD PARK/NORWOOD,22 STORE BUILDINGS,4,3279,23,,K4,2775 WEBSTER AVENUE,,10458,0,6,6,4219,8439,1939,4,K4,2750000,2020-03-13 00:00:00
658,2,BEDFORD PARK/NORWOOD,22 STORE BUILDINGS,4,3321,25,,K1,3030 JEROME AVENUE,,10468,0,1,1,7140,5600,1931,4,K1,0,2021-01-20 00:00:00
659,2,BEDFORD PARK/NORWOOD,29 COMMERCIAL GARAGES,4,3279,37,,G2,2801 WEBSTER AVENUE,,10458,0,2,2,4342,4300,1912,4,G2,1000000,2020-06-17 00:00:00
660,2,BEDFORD PARK/NORWOOD,29 COMMERCIAL GARAGES,2,3321,59,,D3,3069 VILLA AVENUE,,10468,85,0,85,12500,0,2020,4,G7,11600000,2020-07-30 00:00:00
661,2,BEDFORD PARK/NORWOOD,29 COMMERCIAL GARAGES,4,3331,57,,G4,3087 WEBSTER AVENUE,,10467,0,1,1,15000,1950,1932,4,G4,6000000,2020-12-22 00:00:00
662,2,BEDFORD PARK/NORWOOD,30 WAREHOUSES,4,3331,75,,E1,3041 WEBSTER AVENUE,,10467,0,1,1,15140,30240,1930,4,E1,6400000,2020-03-19 00:00:00
663,2,BEDFORD PARK/NORWOOD,31 COMMERCIAL VACANT LAND,4,3310,10,,V1,N/A VILLA AVENUE,,10468,0,0,0,15000,0,,4,V1,11600000,2020-07-30 00:00:00
664,2,BEDFORD PARK/NORWOOD,37 RELIGIOUS FACILITIES,4,3310,66,,M1,3021 GRAND CONCOURSE,,10468,0,1,1,44717,8800,1899,4,M1,0,2020-04-17 00:00:00
665,2,BEDFORD PARK/NORWOOD,43 CONDO OFFICE BUILDINGS,4,3311,1012,,RB,"3130 GRAND CONCOURSE, M",M,10458,,1,1,,,1955,4,RB,150000,2020-10-07 00:00:00
666,2,BEDFORD PARK/NORWOOD,46 CONDO STORE BUILDINGS,4,3317,1001,,RK,"2700 JEROME AVENUE, CU",CU,10468,,1,1,,,2017,4,RK,0,2020-02-28 00:00:00
667,2,BELMONT,01 ONE FAMILY DWELLINGS,1,3067,58,,A1,2503 ARTHUR AVE,,10458,1,0,1,974,1040,1901,1,A1,0,2020-06-11 00:00:00
668,2,BELMONT,01 ONE FAMILY DWELLINGS,1,3088,54,,A1,665 EAST 183 STREET,,10458,1,0,1,2500,1631,1925,1,A1,400000,2020-09-23 00:00:00
669,2,BELMONT,01 ONE FAMILY DWELLINGS,4,3105,41,,G7,2441 CROTONA AVENUE,,10458,0,0,0,12557,0,1910,1,A9,2550000,2020-08-14 00:00:00
670,2,BELMONT,01 ONE FAMILY DWELLINGS,1,3273,238,,A5,2534 HUGHES AVE,,10458,1,0,1,1238,1140,1910,1,A5,599999,2020-03-12 00:00:00
671,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3058,78,,B2,2452 LORILLARD PL,,10458,2,0,2,1979,2616,1901,1,B2,0,2020-10-22 00:00:00
672,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3072,27,,S2,627 EAST 183 STREET,,10458,2,1,3,2500,3226,1940,1,S2,655000,2020-07-30 00:00:00
673,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3076,4,,B2,2416 HUGHES AVENUE,,10458,2,0,2,2156,2280,1899,1,B2,0,2020-10-30 00:00:00
674,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3076,8,,S2,2424 HUGHES AVENUE,,10458,2,1,3,2317,4044,1899,1,S2,895000,2020-04-02 00:00:00
675,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3078,44,,B2,2500 HUGHES AVE,,10458,2,0,2,2185,2390,1910,1,B2,0,2020-06-11 00:00:00
676,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3089,46,,B3,2339 BEAUMONT AVENUE,,10458,2,0,2,2425,1368,1930,1,B3,0,2020-09-08 00:00:00
677,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3099,17,,B2,717 EAST 182 STREET,,10457,2,0,2,2500,2440,1931,1,B2,360000,2020-10-21 00:00:00
678,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3102,53,,B1,2323 PROSPECT AVENUE,,10458,2,0,2,1568,2500,2008,1,B1,326000,2020-09-03 00:00:00
679,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3102,64,,B1,739 EAST 183 STREET,,10458,2,0,2,2500,3140,1925,1,B1,375000,2020-02-07 00:00:00
680,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3102,64,,B1,739 EAST 183RD STREET,,10458,2,0,2,2500,3140,1925,1,B1,735000,2020-11-23 00:00:00
681,2,BELMONT,02 TWO FAMILY DWELLINGS,1,3103,167,,B2,705 EAST 183RD STREET,,10458,2,0,2,1725,3450,2000,1,B2,0,2020-08-14 00:00:00
682,2,BELMONT,03 THREE FAMILY DWELLINGS,1,3056,54,,C0,539 EAST 187TH STREET,,10458,3,0,3,1810,2364,1901,1,C0,0,2020-08-27 00:00:00
683,2,BELMONT,03 THREE FAMILY DWELLINGS,1,3058,89,,C0,2469 HOFFMAN STREET,,10458,3,0,3,1624,1520,1901,1,C0,0,2020-09-25 00:00:00
684,2,BELMONT,03 THREE FAMILY DWELLINGS,1,3066,50,,C0,2471 ARTHUR AVENUE,,10458,3,0,3,2785,2565,1901,1,C0,0,2020-10-02 00:00:00
685,2,BELMONT,03 THREE FAMILY DWELLINGS,1,3087,5,,C0,2312 HUGHES AVENUE,,10458,3,0,3,2500,2506,1905,1,C0,640000,2020-08-18 00:00:00
686,2,BELMONT,03 THREE FAMILY DWELLINGS,1,3087,5,,C0,2312 HUGHES AVENUE,,10458,3,0,3,2500,2506,1905,1,C0,0,2020-11-16 00:00:00
687,2,BELMONT,03 THREE FAMILY DWELLINGS,1,3091,38,,C0,2481 CAMBRELENG AVENUE,,10458,3,0,3,2500,2400,1920,1,C0,655000,2020-09-04 00:00:00
688,2,BELMONT,03 THREE FAMILY DWELLINGS,1,3103,63,,C0,2295 CROTONA AVENUE,,10458,3,0,3,1704,3387,2000,1,C0,725000,2020-02-27 00:00:00
689,2,BELMONT,03 THREE FAMILY DWELLINGS,1,3273,233,,C0,2535 BELMONT AVENUE,,10458,3,0,3,2185,2000,1920,1,C0,650000,2020-04-01 00:00:00
690,2,BELMONT,06 TAX CLASS 1 - OTHER,1,3055,124,,Z0,2375A LORILLARD PLACE,,10458,0,0,0,2511,0,,1,Z0,0,2020-03-03 00:00:00
691,2,BELMONT,06 TAX CLASS 1 - OTHER,1,3075,26,,G0,2407 CAMBRELENG AVENUE,,10458,0,0,0,1667,0,,1,G0,215000,2020-12-29 00:00:00
692,2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3074,6,,C2,2338 HUGHES AVENUE,,10458,5,0,5,2185,2720,1931,2,C2,0,2020-09-09 00:00:00
693,2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3074,50,,C7,663 CRESCENT AVENUE,,10458,20,4,24,3342,17862,1911,2,C7,5050000,2020-11-23 00:00:00
694,2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2B,3077,43,,C7,2476 ARTHUR AVENUE,,10458,8,1,9,2010,7000,1931,2,C7,0,2020-11-30 00:00:00
695,2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2B,3101,8,,C5,2284 BEAUMONT AVENUE,,10457,9,0,9,1894,2800,1931,2,C5,0,2020-08-19 00:00:00
696,2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3103,43,,C1,2335 CROTONA AVENUE,,10458,32,0,32,6993,24645,1926,2,C1,0,2020-12-04 00:00:00
697,2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3105,49,,C2,2425 CROTONA AVENUE,,10458,5,0,5,2000,3400,1931,2,C2,0,2020-07-20 00:00:00
698,2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3105,49,,C2,2425 CROTONA AVENUE,,10458,5,0,5,2000,3400,1931,2,C2,995000,2020-03-06 00:00:00
699,2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3113,6,,C3,773 GROTE STREET,,10460,4,0,4,6250,3685,1931,2,C3,1300000,2020-06-30 00:00:00
700,2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3273,321,,C1,558 EAST 191 STREET,,10458,22,0,22,4150,17500,1913,2,C1,5500000,2020-09-01 00:00:00
701,2,BELMONT,08 RENTALS - ELEVATOR APARTMENTS,2,3103,20,,D3,2340 BEAUMONT AVENUE,,10458,56,0,56,15000,51600,1997,2,D3,6250000,2020-10-30 00:00:00
702,2,BELMONT,09 COOPS - WALKUP APARTMENTS,2,3100,18,,C6,"765 GARDEN STREET, 31",,10460,,,,,,1931,2,C6,0,2020-03-11 00:00:00
703,2,BELMONT,09 COOPS - WALKUP APARTMENTS,2,3105,5,,C6,"2420 BEAUMONT AVE, 11",,10458,,,,,,1912,2,C6,25000,2020-08-31 00:00:00
704,2,BELMONT,09 COOPS - WALKUP APARTMENTS,2,3112,3,,C6,"803-805 EAST 182ND STREET, 4E",,10460,,,,,,1931,2,C6,72000,2020-12-09 00:00:00
705,2,BELMONT,12 CONDOS - WALKUP APARTMENTS,2,3103,1009,,R2,"2316 BEAUMONT AVENUE, 1A",1A,10458,1,,1,,,,2,R2,178333,2020-10-14 00:00:00
706,2,BELMONT,14 RENTALS - 4-10 UNIT,2A,3067,69,,S9,2483 ARTHUR AVENUE,,10458,4,2,6,2772,5052,1931,2,S9,2300000,2020-02-19 00:00:00
707,2,BELMONT,22 STORE BUILDINGS,4,3055,60,,K1,526 EAST 187 STREET,,10458,0,1,1,3216,3200,1931,4,K1,1100000,2020-09-30 00:00:00
708,2,BELMONT,22 STORE BUILDINGS,4,3077,26,,K2,609 EAST 187 STREET,,10458,0,10,10,6125,11310,1930,4,K2,0,2020-06-15 00:00:00
709,2,BELMONT,22 STORE BUILDINGS,4,3091,20,,K4,660 EAST FORDHAM ROAD,,10458,1,4,5,4921,5200,1931,4,K4,0,2020-05-26 00:00:00
710,2,BELMONT,22 STORE BUILDINGS,4,3273,100,,K4,2768 WEBSTER AVENUE,,10458,0,8,8,42234,7500,1920,4,K4,33072265,2020-02-28 00:00:00
711,2,BELMONT,27 FACTORIES,4,3065,27,,F1,2368 HOFFMAN STREET,,10458,0,1,1,5955,11900,1931,4,F1,2050000,2020-04-30 00:00:00
712,2,BELMONT,29 COMMERCIAL GARAGES,4,3091,22,,G8,662 EAST FORDHAM ROAD,,10458,0,1,1,6591,6200,1931,4,G8,0,2020-05-26 00:00:00
713,2,BELMONT,29 COMMERCIAL GARAGES,4,3091,24,,G7,666 EAST FORDHAM ROAD,,10458,0,0,0,3585,0,,4,G7,0,2020-05-26 00:00:00
714,2,BELMONT,29 COMMERCIAL GARAGES,4,3091,26,,G6,668 EAST FORDHAM ROAD,,10458,0,0,0,2775,0,,4,G6,0,2020-05-26 00:00:00
715,2,BRONX PARK,02 TWO FAMILY DWELLINGS,1,4011,11,,B2,1831 UNIONPORT ROAD,,10462,2,0,2,2574,2043,1901,1,B2,0,2020-11-09 00:00:00
716,2,BRONX PARK,06 TAX CLASS 1 - OTHER,1,4011,10,,G0,1833 UNIONPORT ROAD,,10462,0,0,0,557,0,,1,G0,0,2020-11-09 00:00:00
717,2,BRONX PARK,14 RENTALS - 4-10 UNIT,2B,4011,38,,S9,611 MORRIS PARK AVENUE,,10460,4,4,8,6794,7500,1927,2,S9,1500000,2020-11-06 00:00:00
718,2,BRONX PARK,29 COMMERCIAL GARAGES,4,3357,55,,G1,3190 WEBSTER AVENUE,,10467,0,1,1,8708,1456,1954,4,G1,2800000,2020-12-10 00:00:00
719,2,BRONX PARK,29 COMMERCIAL GARAGES,4,3357,111,,G2,3290 WEBSTER AVENUE,,10467,0,1,1,9788,1162,1957,4,G2,900000,2020-10-28 00:00:00
720,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4510,40,,A1,2749 HOLLAND AVENUE,,10467,1,0,1,2500,1644,1925,1,A1,330000,2020-07-17 00:00:00
721,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4510,47,,A5,2735 HOLLAND AVENUE,,10467,1,0,1,2500,1524,1925,1,A5,425000,2020-10-19 00:00:00
722,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4513,51,,A1,2725 MATTHEWS AVENUE,,10467,1,0,1,2500,1464,1925,1,A1,450000,2020-06-09 00:00:00
723,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4518,38,,A5,2783 HONE AVENUE,,10469,1,0,1,1306,1020,1950,1,A5,350000,2020-11-30 00:00:00
724,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4518,50,,A5,2739 HONE AVE,,10469,1,0,1,1800,1890,1945,1,A5,205000,2020-08-03 00:00:00
725,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4524,9,,A5,2724 TENBROECK AVENUE,,10469,1,0,1,2067,2140,1925,1,A5,0,2021-01-20 00:00:00
726,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4524,52,,A5,2761 PEARSALL AVENUE,,10469,1,0,1,2017,1425,1925,1,A5,0,2020-07-07 00:00:00
727,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4525,29,,A1,1228 ARNOW AVENUE,,10469,1,0,1,3200,1974,1940,1,A1,0,2020-05-15 00:00:00
728,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4527,18,,A5,2734 BOUCK AVENUE,,10469,1,0,1,2400,2696,1965,1,A5,0,2021-01-11 00:00:00
729,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4532,9,,A1,1425 ALLERTON AVENUE,,10469,1,0,1,5004,1344,1920,1,A1,590000,2020-08-05 00:00:00
730,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4532,67,,A1,2725 FENTON AVENUE,,10469,1,0,1,3742,1456,1920,1,A1,0,2020-09-15 00:00:00
731,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4533,1,,S1,1467 ALLERTON AVENUE,,10469,1,1,2,3028,2300,1960,1,S1,300000,2020-04-29 00:00:00
732,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4535,33,,A1,2760 WOODHULL AVENUE,,10469,1,0,1,3021,1168,1925,1,A1,0,2020-04-21 00:00:00
733,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4535,77,,A5,2705 MICKLE AVENUE,,10469,1,0,1,3104,2695,1955,1,A5,0,2020-12-01 00:00:00
734,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4537,28,,A5,2744 WESTERVELT AVENUE,,10469,1,0,1,2300,1296,1955,1,A5,560000,2020-12-24 00:00:00
735,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4538,31,,A0,2707 TIEMANN AVE,,10469,1,0,1,5000,1102,1920,1,A0,0,2020-11-09 00:00:00
736,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4547,50,,A1,2915 HOLLAND AVENUE,,10467,1,0,1,2517,1496,1920,1,A1,0,2020-11-27 00:00:00
737,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4557,21,,A5,2932 LURTING AVENUE,,10469,1,0,1,1800,1683,1950,1,A5,535000,2020-04-30 00:00:00
738,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4558,36,,A9,1110 ADEE AVENUE,,10469,1,0,1,2500,1943,1920,1,A9,420000,2020-09-24 00:00:00
739,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4559,61,,A5,2923 HERING AVENUE,,10469,1,0,1,1650,1632,1955,1,A5,473000,2020-09-10 00:00:00
740,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4560,7,,A5,2904 HERING AVENUE,,10469,1,0,1,2679,1116,1935,1,A5,0,2020-10-15 00:00:00
741,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4560,8,,A5,2906 HERING AVENUE,,10469,1,0,1,2679,1116,1935,1,A5,509600,2020-12-08 00:00:00
742,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4560,25,,A5,1150 ADEE AVENUE,,10469,1,0,1,1331,1680,1950,1,A5,0,2020-03-03 00:00:00
743,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4561,15,,A2,2916 TENBROECK AVENUE,,10469,1,0,1,2500,684,1915,1,A2,430000,2020-10-29 00:00:00
744,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4561,30,,A2,2946 TENBROECK AVE,,10469,1,0,1,2500,1862,1950,1,A2,0,2020-12-01 00:00:00
745,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4562,36,,A5,1228 ADEE AVENUE,,10469,1,0,1,2685,1728,1945,1,A5,553000,2020-06-12 00:00:00
746,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4562,43,,A5,1244 ADEE AVE,,10469,1,0,1,2685,1056,1950,1,A5,0,2020-09-11 00:00:00
747,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4564,92,,A1,2949 DEWITT PLACE,,10469,1,0,1,3000,1400,1935,1,A1,0,2021-01-23 00:00:00
748,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4572,36,,A5,3031 MATTHEWS AVENUE,,10467,1,0,1,1800,1566,1960,1,A5,0,2020-03-13 00:00:00
749,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4572,36,,A5,3031 MATTHEWS AVENUE,,10467,1,0,1,1800,1566,1960,1,A5,505000,2020-02-26 00:00:00
750,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4572,37,,A5,3027 MATTHEWS AVENUE,,10467,1,0,1,1800,1566,1960,1,A5,517000,2020-12-02 00:00:00
751,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4572,137,,A5,3025 MATTHEWS AVENUE,,10467,1,0,1,1800,1744,1960,1,A5,0,2020-08-20 00:00:00
752,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4577,6,,A2,1007 ADEE AVENUE,,10469,1,0,1,2500,870,1930,1,A2,297102,2020-03-19 00:00:00
753,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4577,8,,A5,1003 ADEE AVENUE,,10469,1,0,1,2500,1188,1950,1,A5,581000,2020-10-23 00:00:00
754,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4577,8,,A5,1003 ADEE AVENUE,,10469,1,0,1,2500,1188,1950,1,A5,245000,2020-02-05 00:00:00
755,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4579,52,,A1,3011 LACONIA AVE,,10469,1,0,1,2500,960,1930,1,A1,278850,2020-02-26 00:00:00
756,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4579,52,,A1,3011 LACONIA AVENUE,,10469,1,0,1,2500,960,1930,1,A1,570000,2020-10-07 00:00:00
757,2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4586,28,,A5,2940 BOUCK AVENUE,,10469,1,0,1,1600,1120,1950,1,A5,300000,2020-11-13 00:00:00
