3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2521,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6821,59,,A2,94 WEST TERRACE,,10312,1,0,1,4000,1620,1970,1,A2,430000,2020-10-14 00:00:00
2522,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6822,9,,A2,91 WEST TERRACE,,10312,1,0,1,4000,816,1965,1,A2,500000,2020-07-09 00:00:00
2523,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6828,34,,A3,266 DARLINGTON AVENUE,,10312,1,0,1,6213,2865,2006,1,A3,0,2020-10-29 00:00:00
2524,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6830,61,,A2,1612 DRUMGOOLE ROAD WEST,,10312,1,0,1,6200,2514,1970,1,A2,682000,2020-12-15 00:00:00
2525,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6830,65,,A2,1618 DRUMGOOLE ROAD WEST,,10312,1,0,1,6200,2767,1970,1,A2,0,2020-02-07 00:00:00
2526,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6832,6,,A2,280 ELLSWORTH AVENUE,,10312,1,0,1,6360,1200,1955,1,A2,0,2020-02-05 00:00:00
2527,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6834,40,,A2,278 ELLSWORTH AVE,,10312,1,0,1,8500,2697,1978,1,A2,825000,2020-12-14 00:00:00
2528,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6839,52,,A2,747 LAMONT AVENUE,,10312,1,0,1,3990,2087,1974,1,A2,620000,2020-09-23 00:00:00
2529,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6840,25,,A2,714 RATHBUN AVENUE,,10312,1,0,1,3990,2038,1974,1,A2,0,2020-07-01 00:00:00
2530,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6840,25,,A2,714 RATHBUN AVENUE,,10312,1,0,1,3990,2038,1974,1,A2,0,2020-12-29 00:00:00
2531,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6840,56,,A2,403 RAMONA AVENUE,,10312,1,0,1,4410,2038,1974,1,A2,550000,2020-10-09 00:00:00
2532,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6841,17,,A2,770 RENSSELAER AVENUE,,10312,1,0,1,4200,2133,1970,1,A2,669000,2020-02-14 00:00:00
2533,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6841,38,,A2,128 ELLSWORTH AVENUE,,10312,1,0,1,4480,2133,1970,1,A2,475000,2020-03-02 00:00:00
2534,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6841,44,,A2,140 ELLSWORTH AVENUE,,10312,1,0,1,4560,2133,1970,1,A2,0,2020-07-29 00:00:00
2535,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6843,179,,A2,655 RATHBUN AVENUE,,10312,1,0,1,4000,2200,1970,1,A2,730000,2020-11-24 00:00:00
2536,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6844,19,,A2,668 SHELDON AVENUE,,10312,1,0,1,4000,2242,1970,1,A2,700000,2020-10-28 00:00:00
2537,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6844,40,,A1,671 RENSSELAER AVENUE,,10312,1,0,1,4000,2442,1970,1,A1,725000,2020-07-20 00:00:00
2538,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6844,48,,A2,685 RENSSELAER AVENUE,,10312,1,0,1,4000,2442,1970,1,A2,745000,2020-03-13 00:00:00
2539,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6845,124,,A2,38 DESERRE AVENUE,,10312,1,0,1,6171,2228,1975,1,A2,720000,2020-09-01 00:00:00
2540,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6845,156,,A2,611 MARCY AVENUE,,10309,1,0,1,7050,912,1975,1,A2,611000,2020-12-18 00:00:00
2541,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6847,18,,A2,33 ELLSWORTH AVENUE,,10312,1,0,1,4200,960,1965,1,A2,0,2020-04-23 00:00:00
2542,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6847,20,,A2,29 ELLSWORTH AVENUE,,10312,1,0,1,4200,960,1965,1,A2,570000,2020-09-01 00:00:00
2543,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6847,39,,A2,524 POWELL STREET,,10312,1,0,1,4725,1720,1965,1,A2,750000,2020-06-09 00:00:00
2544,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6847,55,,A2,556 POWELL STREET,,10312,1,0,1,4200,1680,1965,1,A2,0,2020-09-30 00:00:00
2545,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6849,5,,A2,41 WALKER PLACE,,10312,1,0,1,4200,876,1965,1,A2,0,2020-02-27 00:00:00
2546,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6850,64,,A2,645 SHELDON AVENUE,,10312,1,0,1,5890,1820,1965,1,A2,440000,2020-08-03 00:00:00
2547,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6853,73,,A9,5633 AMBOY ROAD,,10309,1,0,1,9200,1792,1965,1,A9,695000,2020-04-17 00:00:00
2548,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6869,11,,A3,450 DARLINGTON AVENUE,,10309,1,0,1,5250,3036,2013,1,A3,1225000,2020-11-12 00:00:00
2549,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6875,38,,A2,846 LAMONT AVENUE,,10309,1,0,1,5000,936,1960,1,A2,0,2020-08-21 00:00:00
2550,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6878,64,,A1,924 EDGEGROVE AVENUE,,10309,1,0,1,6000,2532,1983,1,A1,875000,2020-12-17 00:00:00
2551,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6880,56,,A1,911 IONIA AVENUE,,10309,1,0,1,11744,2760,1980,1,A1,0,2020-03-08 00:00:00
2552,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6883,58,,A5,806 RENSSELAER AVENUE,,10309,1,0,1,2417,1500,1999,1,A5,699000,2020-10-01 00:00:00
2553,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6884,18,,A5,821 RENSSELAER AVENUE,,10309,1,0,1,1920,1480,1983,1,A5,220000,2020-08-04 00:00:00
2554,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6884,20,,A5,825 RENSSELAER AVENUE,,10309,1,0,1,1920,1480,1983,1,A5,0,2020-11-12 00:00:00
2555,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6884,67,,A5,816 SINCLAIR AVENUE,,10309,1,0,1,1920,1554,1983,1,A5,530000,2020-08-28 00:00:00
2556,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6884,71,,A5,808 SINCLAIR AVENUE,,10309,1,0,1,2688,1120,1985,1,A5,570000,2020-08-13 00:00:00
2557,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6887,27,,A5,864 SHELDON AVENUE,,10309,1,0,1,2996,1120,1983,1,A5,585000,2020-11-10 00:00:00
2558,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6887,49,,A5,875 RENSSELAER AVENUE,,10309,1,0,1,1860,1800,1983,1,A5,545000,2020-09-24 00:00:00
2559,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6888,42,,A5,843 SHELDON AVENUE,,10309,1,0,1,2604,1480,1983,1,A5,610000,2020-08-31 00:00:00
2560,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6892,17,,A5,822 STAFFORD AVENUE,,10309,1,0,1,2500,1440,1985,1,A5,624500,2020-06-09 00:00:00
2561,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6893,57,,A5,789 STAFFORD AVENUE,,10309,1,0,1,2000,1120,1985,1,A5,300000,2020-02-21 00:00:00
2562,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6893,71,,A5,809 STAFFORD AVENUE,,10309,1,0,1,2000,1120,1985,1,A5,480000,2020-12-16 00:00:00
2563,5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6893,74,,A5,815 STAFFORD AVENUE,,10309,1,0,1,2000,1120,1985,1,A5,455000,2020-02-14 00:00:00
2564,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6310,54,,B2,581 EDGEGROVE AVENUE,,10312,2,0,2,6000,3500,1997,1,B2,0,2020-03-17 00:00:00
2565,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6310,54,,B2,581 EDGEGROVE AVENUE,,10312,2,0,2,6000,3500,1997,1,B2,0,2020-08-19 00:00:00
2566,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6311,54,,B2,557 IONIA AVENUE,,10312,2,0,2,7250,3010,1997,1,B2,0,2020-10-30 00:00:00
2567,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6312,53,,B2,541 LAMONT AVENUE,,10312,2,0,2,4000,2234,1991,1,B2,800000,2020-05-21 00:00:00
2568,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6313,49,,B2,171 RAMONA AVENUE,,10312,2,0,2,4000,2234,1975,1,B2,829000,2020-09-01 00:00:00
2569,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6313,55,,B2,185 RAMONA AVENUE,,10312,2,0,2,8000,2234,1975,1,B2,860000,2020-08-31 00:00:00
2570,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6316,59,,B2,545 SHELDON AVENUE,,10312,2,0,2,4000,2200,1998,1,B2,850000,2020-07-03 00:00:00
2571,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6317,12,,B2,458 STAFFORD AVENUE,,10312,2,0,2,6000,2850,1980,1,B2,0,2020-11-05 00:00:00
2572,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6317,17,,B2,448 STAFFORD AVE,,10312,2,0,2,4000,2259,1985,1,B2,829000,2020-06-30 00:00:00
2573,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1B,6318,21,,V0,450 VINELAND AVENUE,,10312,0,0,0,4000,0,2020,1,B2,0,2020-03-02 00:00:00
2574,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6318,22,,B2,446 VINELAND AVENUE,,10312,2,0,2,6000,3619,2019,1,B2,0,2020-03-02 00:00:00
2575,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6318,28,,B2,436 VINELAND AVENUE,,10312,2,0,2,10000,2765,1986,1,B2,1050000,2020-05-22 00:00:00
2576,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6318,32,,B2,427 STAFFORD AVENUE,,10312,2,0,2,10000,2600,1989,1,B2,1019000,2020-06-02 00:00:00
2577,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6321,124,,B2,193 BENNETT AVENUE,,10312,2,0,2,4386,2450,2005,1,B2,228000,2020-03-05 00:00:00
2578,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6324,22,,B2,5299 AMBOY ROAD,,10312,2,0,2,5282,3274,2014,1,B2,0,2020-12-15 00:00:00
2579,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6333,33,,B2,264 NIPPON AVENUE,,10312,2,0,2,4100,2600,1989,1,B2,760000,2020-04-08 00:00:00
2580,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6335,44,,B2,216 NIPPON AVENUE,,10312,2,0,2,4000,2398,2017,1,B2,885000,2020-04-29 00:00:00
2581,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6336,19,,B2,254 RAMONA AVENUE,,10312,2,0,2,4976,2625,2019,1,B2,1155714,2020-09-28 00:00:00
2582,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6338,35,,B2,142 NIPPON AVENUE,,10312,2,0,2,4000,2264,1980,1,B2,750000,2020-09-16 00:00:00
2583,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6338,40,,B2,549 RATHBUN AVENUE,,10312,2,0,2,4000,2824,1980,1,B2,840000,2020-07-29 00:00:00
2584,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6338,42,,B2,553 RATHBUN AVE,,10312,2,0,2,4000,2826,1973,1,B2,0,2020-08-11 00:00:00
2585,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6338,70,,B2,591 HUGUENOT AVENUE,,10312,2,0,2,8000,3104,1975,1,B2,0,2020-06-16 00:00:00
2586,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6539,11,,B2,1351 HUGUENOT AVENUE,,10312,2,0,2,10425,2624,1940,1,B2,990000,2020-08-20 00:00:00
2587,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6539,11,,B2,1351 HUGUENOT AVENUE,,10312,2,0,2,10425,2624,1940,1,B2,0,2020-02-14 00:00:00
2588,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6570,45,,B2,32 STECHER STREET,,10312,2,0,2,6000,2600,1994,1,B2,0,2020-10-30 00:00:00
2589,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6574,3,,B2,45 TUCKAHOE AVENUE,,10312,2,0,2,10000,2686,1980,1,B2,980000,2020-10-01 00:00:00
2590,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6584,2,,B2,N/A DEISIUS STREET,,10312,2,0,2,3883,2268,2019,1,B2,956137,2020-08-20 00:00:00
2591,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6584,5,,B2,N/A DEISIUS STREET,,10312,2,0,2,4000,2686,2019,1,B2,997885,2020-02-13 00:00:00
2592,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6820,33,,B2,1031 WOODHULL AVENUE,,10312,2,0,2,5900,2120,1975,1,B2,0,2020-10-21 00:00:00
2593,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6830,55,,B2,1602 DRUMGOOLE ROAD WEST,,10312,2,0,2,6000,2400,1960,1,B2,0,2020-12-10 00:00:00
2594,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6832,46,,B2,717 EDGEGROVE AVENUE,,10312,2,0,2,4800,2564,2004,1,B2,764460,2020-08-31 00:00:00
2595,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6832,46,,B2,717 EDGEGROVE AVENUE,,10312,2,0,2,4800,2564,2004,1,B2,100,2020-03-18 00:00:00
2596,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6841,8,,B2,729 MARCY AVENUE,,10309,2,0,2,5640,3700,1999,1,B2,855333,2020-05-07 00:00:00
2597,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6843,2,,B2,319 RAMONA AVENUE,,10312,2,0,2,3802,1980,2014,1,B2,950000,2020-10-08 00:00:00
2598,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6844,56,,B2,701 RENSSELAER AVENUE,,10312,2,0,2,4000,2442,1970,1,B2,805000,2020-12-22 00:00:00
2599,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6845,166,,B2,629 MARCY AVENUE,,10309,2,0,2,4040,2200,2006,1,B2,999999,2020-12-11 00:00:00
2600,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6848,40,,B2,16 WALKER PLACE,,10312,2,0,2,4200,1844,1970,1,B2,671000,2020-09-24 00:00:00
2601,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6871,39,,B2,308 VERNON AVENUE,,10309,2,0,2,3600,1910,2005,1,B2,770000,2020-11-09 00:00:00
2602,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6873,38,,B2,892 EDGEGROVE AVENUE,,10309,2,0,2,5000,2689,2014,1,B2,1230000,2020-03-16 00:00:00
2603,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6874,70,,B2,808 IONIA AVENUE,,10309,2,0,2,5500,2438,1980,1,B2,850000,2020-03-30 00:00:00
2604,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6879,53,,B2,959 EDGEGROVE AVE,,10309,2,0,2,6475,3436,2019,1,B2,1395003,2020-05-15 00:00:00
2605,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6880,8,,B1,916 LAMONT AVENUE,,10309,2,0,2,10000,3312,1991,1,B1,800000,2020-03-13 00:00:00
2606,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6880,8,,B1,916 LAMONT AVENUE,,10309,2,0,2,10000,3312,1991,1,B1,20000,2020-05-22 00:00:00
2607,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6880,28,,B2,870 LAMONT AVENUE,,10312,2,0,2,5000,2700,2019,1,B2,1214000,2020-02-28 00:00:00
2608,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6880,30,,B2,868 LAMONT AVENUE,,10312,2,0,2,5000,2700,2019,1,B2,1275459,2020-02-05 00:00:00
2609,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6881,26,,B2,534 RAMONA AVENUE,,10309,2,0,2,3998,2696,2019,1,B2,999922,2020-11-17 00:00:00
2610,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6881,28,,B2,530 RAMONA AVENUE,,10309,2,0,2,3998,2696,2019,1,B2,1017232,2020-12-28 00:00:00
2611,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6881,30,,B2,526 RAMONA AVENUE,,10309,2,0,2,3998,2696,2019,1,B2,987703,2020-11-05 00:00:00
2612,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6881,45,,B2,871 LAMONT AVENUE,,10309,2,0,2,5003,2697,2017,1,B2,1190000,2020-07-13 00:00:00
2613,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6886,33,,B2,872 RENSSELAER AVENUE,,10309,2,0,2,3210,2507,1983,1,B2,0,2020-11-17 00:00:00
2614,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6886,62,,B2,869 RATHBUN AVE,,10309,2,0,2,10000,2544,1970,1,B2,0,2020-08-11 00:00:00
2615,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6889,27,,B2,27 RAMAPO AVENUE,,10309,2,0,2,3700,2800,1985,1,B2,750000,2020-03-09 00:00:00
2616,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6890,40,,B2,614 MARCY AVENUE,,10309,2,0,2,6600,3600,1965,1,B2,999000,2020-06-25 00:00:00
2617,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6891,14,,B2,764 STAFFORD AVENUE,,10309,2,0,2,3990,2800,1985,1,B2,0,2021-01-07 00:00:00
2618,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6891,16,,B2,760 STAFFORD AVENUE,,10309,2,0,2,3990,2808,1985,1,B2,0,2020-02-27 00:00:00
2619,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6894,59,,B2,87 RAMAPO AVENUE,,10309,2,0,2,4450,2352,1985,1,B2,873500,2020-11-09 00:00:00
2620,5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6895,1,,B2,65 WIELAND AVENUE,,10309,2,0,2,9500,2880,1980,1,B2,0,2020-08-25 00:00:00
2621,5,HUGUENOT,05 TAX CLASS 1 VACANT LAND,1B,6339,134,,V0,N/A SINCLAIR AVENUE,,10312,0,0,0,4000,0,2020,1,V0,0,2020-02-01 00:00:00
2622,5,HUGUENOT,05 TAX CLASS 1 VACANT LAND,1B,6340,63,,V0,N/A STAFFORD AVENUE,,10312,0,0,0,4500,0,,1,V0,410000,2020-03-05 00:00:00
2623,5,HUGUENOT,05 TAX CLASS 1 VACANT LAND,1B,6885,10,,V0,N/A RATHBUN AVENUE,,10309,0,0,0,5760,0,,1,V0,400000,2020-08-24 00:00:00
2624,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,70,41,,A1,24 CLINTON AVENUE,,10301,1,0,1,3600,1680,1920,1,A1,0,2020-09-21 00:00:00
2625,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,72,15,,A9,117 TYSEN STREET,,10301,1,0,1,9620,4533,1901,1,A9,802000,2020-04-20 00:00:00
2626,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,72,109,,A1,140 TYSEN STREET,,10301,1,0,1,6600,3712,1901,1,A1,901000,2020-03-16 00:00:00
2627,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,74,23,,A1,151 TYSEN STREET,,10301,1,0,1,9855,4528,1915,1,A1,907500,2020-09-28 00:00:00
2628,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,78,7,,A1,10 DELAFIELD PL,,10310,1,0,1,7152,1428,1935,1,A1,0,2020-05-13 00:00:00
2629,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,78,47,,A1,24 AMELIA COURT,,10310,1,0,1,5324,1930,1920,1,A1,470000,2020-10-06 00:00:00
2630,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,78,79,,A1,35 BARD AVENUE,,10310,1,0,1,5000,2348,1920,1,A1,630000,2020-05-15 00:00:00
2631,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,78,140,,A1,35 WALES PLACE,,10310,1,0,1,3155,1493,2008,1,A1,550000,2020-11-12 00:00:00
2632,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,78,266,,A1,195 BARD AVENUE,,10310,1,0,1,12875,2601,1920,1,A1,0,2020-10-07 00:00:00
2633,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,78,281,,A1,35 DONALD PLACE,,10310,1,0,1,3990,1516,1940,1,A1,593000,2020-11-17 00:00:00
2634,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,78,312,,A2,27 LINDEN STREET,,10310,1,0,1,4000,1178,1950,1,A2,535000,2020-04-29 00:00:00
2635,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,138,362,,A1,7 STEBBINS AVENUE,,10310,1,0,1,4576,1500,1930,1,A1,725000,2020-12-01 00:00:00
2636,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,143,,A1,95 PELTON AVENUE,,10310,1,0,1,3515,1800,1925,1,A1,650000,2020-08-06 00:00:00
2637,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,174,,A1,31 PELTON AVENUE,,10310,1,0,1,8775,2550,1901,1,A1,749900,2020-11-02 00:00:00
2638,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,258,,A1,209 PELTON AVENUE,,10310,1,0,1,3255,1625,1930,1,A1,0,2020-10-15 00:00:00
2639,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,270,,A1,195 PELTON AVENUE,,10310,1,0,1,2325,1192,1930,1,A1,470000,2020-03-09 00:00:00
2640,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,274,,A5,177 PELTON AVENUE,,10310,1,0,1,1767,820,1990,1,A5,415000,2020-02-06 00:00:00
2641,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,320,,A9,111 DELAFIELD PLACE,,10310,1,0,1,2000,1232,1925,1,A9,0,2020-03-24 00:00:00
2642,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,321,,A9,109 DELAFIELD PLACE,,10310,1,0,1,2000,1232,1925,1,A9,415000,2020-02-19 00:00:00
2643,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,328,,A9,95 DELAFIELD PLACE,,10310,1,0,1,2000,1232,1925,1,A9,450000,2020-12-30 00:00:00
2644,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,20,,A2,24 PELTON AVENUE,,10310,1,0,1,4233,960,1972,1,A2,0,2020-03-09 00:00:00
2645,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,24,,A2,32 PELTON AVENUE,,10310,1,0,1,3936,960,1955,1,A2,0,2020-10-08 00:00:00
2646,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,24,,A2,32 PELTON AVENUE,,10310,1,0,1,3936,960,1955,1,A2,377625,2020-07-17 00:00:00
2647,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,43,,A1,60 PELTON AVENUE,,10310,1,0,1,4800,1396,1945,1,A1,0,2020-09-16 00:00:00
2648,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,106,,A1,159 HARRISON PLACE,,10310,1,0,1,5350,2056,1925,1,A1,725000,2020-10-21 00:00:00
2649,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,120,,A5,12 HOWARD COURT,,10310,1,0,1,3190,1128,1925,1,A5,395000,2020-11-24 00:00:00
2650,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,312,,A5,139 BEMENT COURT,,10310,1,0,1,3666,1320,1992,1,A5,393190,2020-04-16 00:00:00
2651,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,396,,A2,169 OAKLAND AVENUE,,10310,1,0,1,4040,1000,1960,1,A2,422500,2020-10-15 00:00:00
2652,5,LIVINGSTON,02 TWO FAMILY DWELLINGS,1,78,23,,B9,54 KISSEL AVENUE,,10310,2,0,2,3704,1500,1955,1,B9,520000,2020-09-16 00:00:00
2653,5,LIVINGSTON,02 TWO FAMILY DWELLINGS,1,78,59,,B2,85 BARD AVENUE,,10310,2,0,2,6000,2100,1950,1,B2,0,2020-08-06 00:00:00
2654,5,LIVINGSTON,02 TWO FAMILY DWELLINGS,1,138,239,,B2,147 DAVIS AVENUE,,10310,2,0,2,15190,2373,1901,1,B2,816000,2020-08-03 00:00:00
2655,5,LIVINGSTON,02 TWO FAMILY DWELLINGS,1,150,166,,B3,19 ELIZABETH AVENUE,,10310,2,0,2,7425,3000,1930,1,B3,0,2020-09-24 00:00:00
2656,5,LIVINGSTON,05 TAX CLASS 1 VACANT LAND,1B,78,84,,V0,N/A DELAFIELD PLACE,,10310,0,0,0,2500,0,,1,V0,0,2020-05-13 00:00:00
2657,5,LIVINGSTON,09 COOPS - WALKUP APARTMENTS,2,138,119,,C6,"162 BARD AVENUE, 2A",,10310,,,,,,1947,2,C6,209900,2020-11-16 00:00:00
2658,5,LIVINGSTON,09 COOPS - WALKUP APARTMENTS,2,138,119,,C6,"162 BARD AVENUE, 1A",,10310,,,,,,1947,2,C6,200000,2020-10-08 00:00:00
2659,5,LIVINGSTON,30 WAREHOUSES,4,70,20,,E1,814 RICHMOND TERRACE,,10301,0,3,3,13325,12000,1931,4,E1,2199000,2020-07-13 00:00:00
2660,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,690,230,,A2,195 TODT HILL ROAD,,10314,1,0,1,4704,950,1955,1,A2,0,2020-04-27 00:00:00
2661,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,694,1,,A2,153 TODT HILL ROAD,,10314,1,0,1,3692,1112,1955,1,A2,0,2020-06-11 00:00:00
2662,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,694,287,,A1,29 LORTEL AVENUE,,10314,1,0,1,10737,1325,1955,1,A1,0,2020-02-07 00:00:00
2663,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,696,277,,A3,102 LINCOLN STREET,,10314,1,0,1,5700,3048,1975,1,A3,0,2020-04-25 00:00:00
2664,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,696,300,,A1,348 TODT HILL ROAD,,10314,1,0,1,6045,2344,1976,1,A1,965000,2020-03-17 00:00:00
