3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
6241,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1341,,R2,"133-27 39TH AVENUE, 6B",6B,11351,1,,1,,,2015,2,R2,662627,2020-02-06 00:00:00
6242,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1343,,R2,"133-27 39TH AVENUE, 6D",6D,11351,1,,1,,,2015,2,R2,603741,2021-01-07 00:00:00
6243,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1346,,R2,"133-27 39TH AVENUE, 6G",6G,11351,1,,1,,,2015,2,R2,1209681,2020-08-21 00:00:00
6244,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1350,,R2,"133-27 39TH AVENUE, 6L",6L,11351,1,,1,,,2015,2,R2,1179622,2020-07-10 00:00:00
6245,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1352,,R2,"133-27 39TH AVENUE, 6N",6N,11351,1,,1,,,2015,2,R2,733179,2020-12-18 00:00:00
6246,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1353,,R2,"133-27 39TH AVENUE, 6P",6P,11351,1,,1,,,2015,2,R2,1321547,2020-11-30 00:00:00
6247,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1354,,R2,"133-27 39TH AVENUE, 6Q",6Q,11351,1,,1,,,2015,2,R2,1421274,2020-07-27 00:00:00
6248,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1356,,R2,"133-27 39TH AVENUE, 6S",6S,11351,1,,1,,,2015,2,R2,605447,2020-12-18 00:00:00
6249,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1360,,R2,"133-27 39TH AVENUE, 7C",7C,11351,1,,1,,,2015,2,R2,0,2020-03-09 00:00:00
6250,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1360,,R2,"133-27 39TH AVENUE, 7C",7C,11351,1,,1,,,2015,2,R2,1149584,2020-02-05 00:00:00
6251,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1361,,R2,"133-27 39TH AVENUE, 7D",7D,11351,1,,1,,,2015,2,R2,675793,2020-02-12 00:00:00
6252,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1362,,R2,"133-27 39TH AVENUE, 7E",7E,11351,1,,1,,,2015,2,R2,741755,2021-01-08 00:00:00
6253,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1366,,R2,"133-27 39TH AVENUE, 7J",7J,11351,1,,1,,,2015,2,R2,767750,2020-07-15 00:00:00
6254,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1367,,R2,"133-27 39TH AVENUE, 7K",7K,11351,1,,1,,,2015,2,R2,760237,2020-06-09 00:00:00
6255,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1369,,R2,"133-27 39TH AVENUE, 7M",7M,11351,1,,1,,,2015,2,R2,1154769,2020-02-07 00:00:00
6256,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1370,,R2,"133-27 39TH AVE, 7N",7N,11351,1,,1,,,2015,2,R2,0,2020-10-22 00:00:00
6257,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1371,,R2,"133-27 39TH AVENUE, 7P",7P,11351,1,,1,,,2015,2,R2,1333398,2020-10-22 00:00:00
6258,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1378,,R2,"133-27 39TH AVENUE, 8C",8C,11351,1,,1,,,2015,2,R2,989365,2021-01-06 00:00:00
6259,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1382,,R2,"133-27 39TH AVENUE, 8G",8G,11351,1,,1,,,2015,2,R2,1098611,2021-01-06 00:00:00
6260,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1384,,R2,"133-27 39TH AVENUE, 8J",8J,11351,1,,1,,,2015,2,R2,696595,2021-01-06 00:00:00
6261,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1386,,R2,"133-27 39TH AVENUE, 8L",8L,11351,1,,1,,,2015,2,R2,1199612,2020-09-23 00:00:00
6262,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1387,,R2,"133-27 39TH AVENUE, 8M",8M,11351,1,,1,,,2015,2,R2,1190671,2020-02-10 00:00:00
6263,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1389,,R2,"133-27 39TH AVENUE, 8P",8P,11351,1,,1,,,2015,2,R2,1345252,2020-10-13 00:00:00
6264,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1392,,R2,"133-27 39TH AVENUE, 8S",8S,11351,1,,1,,,2015,2,R2,687503,2020-06-29 00:00:00
6265,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1399,,R2,"133-27 39TH AVENUE, 9F",9F,11351,1,,1,,,2015,2,R2,851624,2020-03-31 00:00:00
6266,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1402,,R2,"133-27 39TH AVENUE, 9J",9J,11351,1,,1,,,2015,2,R2,807545,2020-11-30 00:00:00
6267,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1406,,R2,"133-27 39TH AVENUE, 9N",9N,11351,1,,1,,,2015,2,R2,845719,2020-09-30 00:00:00
6268,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1414,,R2,"133-27 39TH AVENUE, 10D",10D,11351,1,,1,,,2015,2,R2,711422,2020-02-06 00:00:00
6269,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1415,,R2,"133-27 39TH AVENUE, 10E",10E,11351,1,,1,,,2015,2,R2,892385,2020-02-28 00:00:00
6270,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1420,,R2,"133-27 39TH AVENUE, 10K",10K,11351,1,,1,,,2015,2,R2,778779,2020-02-26 00:00:00
6271,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1424,,R2,"133-27 39TH AVENUE, 10P",10P,11351,1,,1,,,2015,2,R2,872498,2020-10-28 00:00:00
6272,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1428,,R2,"133-27 39TH AVENUE, 11A",11A,11351,1,,1,,,2015,2,R2,835649,2020-02-14 00:00:00
6273,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1429,,R2,"133-27 39TH AVENUE, 11B",11B,11351,1,,1,,,2015,2,R2,618130,2021-01-07 00:00:00
6274,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1430,,R2,"133-27 39TH AVENUE, 11C",11C,11351,1,,1,,,2015,2,R2,1128221,2020-12-31 00:00:00
6275,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1431,,R2,"133-27 39TH AVENUE, 11D",11D,11351,1,,1,,,2015,2,R2,716544,2020-02-10 00:00:00
6276,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1434,,R2,"133-27 39TH AVENUE, 11G",11G,11351,1,,1,,,2015,2,R2,1254831,2020-02-07 00:00:00
6277,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1435,,R2,"133-27 39TH AVENUE, 11H",11H,11351,1,,1,,,2015,2,R2,1369546,2020-03-13 00:00:00
6278,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1436,,R2,"133-27 39TH AVENUE, 11J",11J,11351,1,,1,,,2015,2,R2,792720,2020-03-13 00:00:00
6279,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1438,,R2,"133-27 39TH AVENUE, 11L",11L,11351,1,,1,,,2015,2,R2,1182312,2020-02-21 00:00:00
6280,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1439,,R2,"133-27 39TH AVENUE, 11M",11M,11351,1,,1,,,2015,2,R2,1193584,2020-05-21 00:00:00
6281,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1440,,R2,"133-27 39TH AVENUE, 11N",11N,11351,1,,1,,,2015,2,R2,783394,2020-12-18 00:00:00
6282,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1443,,R2,"133-27 39TH AVENUE, 11R",11R,11351,1,,1,,,2015,2,R2,2004610,2020-04-06 00:00:00
6283,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1444,,R2,"133-27 39TH AVENUE, 11S",11S,11351,1,,1,,,2015,2,R2,789706,2020-05-15 00:00:00
6284,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1445,,R2,"133-27 39TH AVENUE, 12A",12A,11351,1,,1,,,2015,2,R2,818359,2020-03-04 00:00:00
6285,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1446,,R2,"133-27 39TH AVENUE, 12B",12B,11351,1,,1,,,2015,2,R2,697873,2020-02-05 00:00:00
6286,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1451,,R2,"133-27 39TH AVENUE, 12G",12G,11351,1,,1,,,2015,2,R2,1139254,2021-01-05 00:00:00
6287,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1452,,R2,"133-27 39TH AVENUE, 12H",12H,11351,1,,1,,,2015,2,R2,1380504,2020-03-05 00:00:00
6288,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1453,,R2,"133-27 39TH AVENUE, 12J",12J,11351,1,,1,,,2015,2,R2,812100,2020-05-08 00:00:00
6289,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1454,,R2,"133-27 39TH AVENUE, 12K",12K,11351,1,,1,,,2015,2,R2,814876,2020-08-20 00:00:00
6290,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1455,,R2,"133-27 39TH AVENUE, 12L",12L,11351,1,,1,,,2015,2,R2,1072732,2021-01-05 00:00:00
6291,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1456,,R2,"133-27 39TH AVENUE, 12M",12M,11351,1,,1,,,2015,2,R2,1257437,2020-03-11 00:00:00
6292,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1457,,R2,"133-27 39TH AVENUE, 12N",12N,11351,1,,1,,,2015,2,R2,790033,2020-12-18 00:00:00
6293,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1458,,R2,"133-27 39TH AVENUE, 12P",12P,11351,1,,1,,,2015,2,R2,803700,2020-10-08 00:00:00
6294,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1461,,R2,"133-27 39TH AVENUE, 12S",12S,11351,1,,1,,,2015,2,R2,769777,2020-11-09 00:00:00
6295,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1462,,R2,"133-27 39TH AVENUE, PH A",PH A,11351,1,,1,,,2015,2,R2,761889,2021-01-08 00:00:00
6296,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1463,,R2,"133-27 39TH AVENUE, PH B",PH B,11351,1,,1,,,2015,2,R2,714812,2020-11-16 00:00:00
6297,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1465,,R2,"133-27 39TH AVENUE, PH D",PH D,11351,1,,1,,,2015,2,R2,712775,2021-01-14 00:00:00
6298,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1466,,R2,"133-27 39TH AVENUE, PH E",PH E,11351,1,,1,,,2015,2,R2,922891,2020-09-22 00:00:00
6299,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1467,,R2,"133-27 39TH AVENUE, PH F",PH F,11351,1,,1,,,2015,2,R2,932749,2020-07-24 00:00:00
6300,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1469,,R2,"133-27 39TH AVENUE, PH H",PH H,11351,1,,1,,,2015,2,R2,1424329,2021-01-22 00:00:00
6301,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1470,,R2,"133-27 39TH AVENUE, PH J",PH J,11351,1,,1,,,2015,2,R2,846310,2020-05-01 00:00:00
6302,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1471,,R2,"133-27 39TH AVENUE, PH K",PH K,11351,1,,1,,,2015,2,R2,833979,2020-12-14 00:00:00
6303,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1472,,R2,"133-27 39TH AVENUE, PH L",PH L,11351,1,,1,,,2015,2,R2,1267721,2020-11-20 00:00:00
6304,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1473,,R2,"133-27 39TH AVENUE, PH M",PH M,11351,1,,1,,,2015,2,R2,1308137,2020-08-05 00:00:00
6305,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1474,,R2,"133-27 39TH AVENUE, PH N",PH N,11351,1,,1,,,2015,2,R2,916823,2020-09-21 00:00:00
6306,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1476,,R2,"133-27 39TH AVENUE, PH Q",PH Q,11351,1,,1,,,2015,2,R2,2140465,2020-05-22 00:00:00
6307,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1478,,R2,"133-27 39TH AVENUE, PH S",PH S,11351,1,,1,,,2015,2,R2,824795,2020-04-23 00:00:00
6308,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1480,,R2,"133-27 39TH AVENUE, PH1 B",PH1 B,11351,1,,1,,,2015,2,R2,1226991,2020-07-16 00:00:00
6309,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1482,,R2,"133-27 39TH AVENUE, PH1 D",PH1 D,11351,1,,1,,,2015,2,R2,2791157,2020-11-17 00:00:00
6310,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1483,,R2,"133-27 39TH AVENUE, PH1 E",PH1 E,11351,1,,1,,,2015,2,R2,1317891,2020-07-09 00:00:00
6311,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1484,,R2,"133-27 39TH AVENUE, PH1 F",PH1 F,11351,1,,1,,,2015,2,R2,1364425,2020-10-28 00:00:00
6312,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1486,,R2,"133-27 39TH AVENUE, PH1 H",PH1 H,11351,1,,1,,,2015,2,R2,2775904,2020-12-17 00:00:00
6313,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1491,,R2,"133-27 39TH AVENUE, PH2 E",PH2 E,11351,1,,1,,,2015,2,R2,2779823,2020-11-16 00:00:00
6314,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5015,1013,,R2,"144-34 37TH AVENUE, 401",401,11354,1,,1,,,1985,2,R2,0,2020-10-15 00:00:00
6315,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5027,1019,,R2,"147-26 ROOSEVELT AVENUE, 1B",1B,11354,1,,1,,,,2,R2,650000,2020-09-17 00:00:00
6316,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5027,1021,,R2,"147-26 ROOSEVELT AVENUE, 1D",1D,11354,1,,1,,,,2,R2,630000,2020-03-11 00:00:00
6317,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5027,1169,,R2,"147-48 ROOSEVELT AVENUE, 2K",2K,11354,1,,1,,,1984,2,R2,395000,2020-07-10 00:00:00
6318,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1010,,R2,"136-46 41ST AVENUE, 2B",2B,11355,1,,1,,,2008,2,R2,903335,2020-10-20 00:00:00
6319,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1011,,R2,"136-46 41ST AVENUE, 2C",2C,11355,1,,1,,,2008,2,R2,658036,2020-08-26 00:00:00
6320,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1012,,R2,"136-46 41ST AVENUE, 2D",2D,11355,1,,1,,,2008,2,R2,645622,2020-08-21 00:00:00
6321,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1014,,R2,"136-46 41ST AVENUE, 2F",2F,11355,1,,1,,,2008,2,R2,911940,2020-10-20 00:00:00
6322,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1015,,R2,"136-46 41ST AVENUE, 3A",3A,11355,1,,1,,,2008,2,R2,986714,2020-10-01 00:00:00
6323,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1017,,R2,"136-46 41ST AVENUE, 3C",3C,11355,1,,1,,,2008,2,R2,687494,2020-10-01 00:00:00
6324,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1017,,R2,"136-46 41ST AVENUE, 3C",3C,11355,1,,1,,,2008,2,R2,0,2020-11-12 00:00:00
6325,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1018,,R2,"136-46 41ST AVENUE, 3D",3D,11355,1,,1,,,2008,2,R2,888932,2020-12-02 00:00:00
6326,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1019,,R2,"136-46 41ST AVENUE, 3E",3E,11355,1,,1,,,2008,2,R2,989748,2020-10-01 00:00:00
6327,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1019,,R2,"136-46 41ST AVENUE, 3E",3E,11355,1,,1,,,2008,2,R2,0,2020-11-12 00:00:00
6328,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1020,,R2,"136-46 41ST AVENUE, 3F",3F,11355,1,,1,,,2008,2,R2,978476,2020-10-28 00:00:00
6329,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1021,,R2,"136-46 41ST AVENUE, 4A",4A,11355,1,,1,,,2008,2,R2,993079,2020-10-27 00:00:00
6330,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1022,,R2,"136-46 41ST AVENUE, 4B",4B,11355,1,,1,,,2008,2,R2,988275,2020-10-28 00:00:00
6331,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1023,,R2,"136-46 41ST AVENUE, 4C",4C,11355,1,,1,,,2008,2,R2,701243,2020-10-19 00:00:00
6332,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1027,,R2,"136-46 41ST AVENUE, 5A",5A,11355,1,,1,,,2008,2,R2,975314,2020-09-15 00:00:00
6333,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1028,,R2,"136-46 41ST AVENUE, 5B",5B,11355,1,,1,,,2008,2,R2,900000,2020-10-23 00:00:00
6334,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1029,,R2,"136-46 41ST AVENUE, 5C",5C,11355,1,,1,,,2008,2,R2,536389,2020-09-04 00:00:00
6335,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1036,,R2,"136-46 41ST AVENUE, 7B",7B,11355,1,,1,,,2008,2,R2,1355430,2020-10-01 00:00:00
6336,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5044,1036,,R2,"136-46 41ST AVENUE, 7B",7B,11355,1,,1,,,2008,2,R2,0,2020-11-12 00:00:00
6337,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5048,1013,,R2,"143-43 BARCLAY AVENUE, A-4",A-4,11355,1,,1,,,,2,R2,0,2020-02-14 00:00:00
6338,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5048,1018,,R2,"143-45 BARCLAY AVENUE, B-5",B-5,11355,1,,1,,,,2,R2,380000,2020-12-28 00:00:00
6339,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2C,5056,1003,,R1,"4128 150TH STREET, 2A",2A,11355,1,,1,,,2014,2,R2,680000,2020-06-18 00:00:00
6340,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5125,1036,,R2,"43-15 SAULL STREET, 15A",15A,11355,1,,1,,,1965,2,R2,475000,2020-09-23 00:00:00
6341,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5125,1041,,R2,"43-15 SAULL ST, 15-1D",15-1D,11355,1,,1,,,1965,2,R2,585000,2020-09-29 00:00:00
6342,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5310,1016,,R2,"37-10 190TH STREET, 16",16,11358,1,,1,,,1932,2,R2,700000,2020-10-27 00:00:00
6343,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5315,1106,,R2,"36-20 194TH STREET, 3R",3R,11358,1,,1,,,2008,2,R2,638000,2020-03-31 00:00:00
6344,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5599,1017,,R2,"5633A 175TH PLACE, 1017",1017,11365,1,,1,,,1954,2,R2,675000,2020-04-17 00:00:00
6345,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5599,1024,,R2,"5643B 175TH PLACE, 1024",1024,11365,1,,1,,,1954,2,R2,530000,2020-09-15 00:00:00
6346,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5599,1040,,R2,"56-26B UTOPIA PARKWAY, 5626B",1040,11365,1,,1,,,1954,2,R2,560000,2020-11-20 00:00:00
6347,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5669,1028,,R2,"182-03 58TH AVENUE, 1028",1028,11365,1,,1,,,1952,2,R2,518000,2020-09-30 00:00:00
6348,4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,5669,1037,,R2,"183-11 58TH AVENUE, 11A",,11365,1,,1,,,1952,2,R2,620000,2020-12-30 00:00:00
6349,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4410,1013,,R4,"137-11 32ND AVENUE, 1E CE",1E+CE,11354,1,,1,,,,2,R4,625000,2020-03-31 00:00:00
6350,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4410,1230,,R4,"137-08 31ST ROAD, 6C",6C,11354,1,,1,,,2007,2,R4,0,2020-06-24 00:00:00
6351,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1015,,R4,"31-22 UNION STREET, 5-C",5-C,11354,1,,1,,,1964,2,R4,555000,2020-03-18 00:00:00
6352,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1111,,R4,"140-24 31ST DRIVE, 3A",3A,11354,1,,1,,,2005,2,R4,455000,2020-03-09 00:00:00
6353,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1121,,R4,"140-24 31ST DRIVE, 5C",5C,11354,1,,1,,,2005,2,R4,320320,2020-07-20 00:00:00
6354,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1306,,R4,"31-32 UNION STREET, 2F",2F,11354,1,,1,,,2007,2,R4,800000,2020-02-06 00:00:00
6355,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1410,,R4,"140-21 32ND AVENUE, 2A-N",2A-N,11354,1,,1,,,2009,2,R4,775000,2020-10-13 00:00:00
6356,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1431,,R4,"140-21 32ND AVENUE, 5B-S",5B-S,11354,1,,1,,,2009,2,R4,830000,2020-03-13 00:00:00
6357,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1443,,R4,"140-21 32ND AVENUE, 6B-S",6B-S,11354,1,,1,,,2009,2,R4,910000,2020-04-10 00:00:00
6358,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1504,,R4,"31-12 UNION STREET, 2B",2B,11354,1,,1,,,2008,2,R4,614000,2020-06-10 00:00:00
6359,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1505,,R4,"31-12 UNION STREET, 3A",3A,11354,1,,1,,,2008,2,R4,530000,2020-12-31 00:00:00
6360,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1509,,R4,"31-12 UNION STREET, 5A",5A,11354,1,,1,,,2008,2,R4,0,2020-11-09 00:00:00
6361,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1511,,R4,"31-12 UNION STREET, 6A",6A,11354,1,,1,,,2008,2,R4,548000,2020-10-05 00:00:00
6362,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4949,1030,,R4,"134-37 35TH AVENUE, 9D",9D,11354,1,,1,,,2017,2,R4,1058980,2020-06-08 00:00:00
6363,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4949,1031,,R4,"134-37 35TH AVENUE, 9E",9E,11354,1,,1,,,2017,2,R4,784053,2020-08-03 00:00:00
6364,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4949,1034,,R4,"134-37 35TH AVENUE, 9H",9H,11354,1,,1,,,2017,2,R4,671424,2020-06-15 00:00:00
6365,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4949,1036,,R4,"134-37 35TH AVENUE, 9J",9J,11354,1,,1,,,2017,2,R4,1046594,2020-11-06 00:00:00
6366,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4949,1039,,R4,"134-37 35TH AVENUE, 9M",9M,11354,1,,1,,,2017,2,R4,671027,2020-11-25 00:00:00
6367,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4949,1042,,R4,"134-37 35TH AVENUE, 10C",10C,11354,1,,1,,,2017,2,R4,1078327,2020-06-12 00:00:00
6368,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4949,1043,,R4,"134-37 35TH AVENUE, 10D",10D,11354,1,,1,,,2017,2,R4,1058980,2020-07-15 00:00:00
6369,4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4949,1044,,R4,"134-37 35TH AVENUE, 10E",10E,11354,1,,1,,,2017,2,R4,824783,2020-06-19 00:00:00
