zillow_id,price,date,event_description,event_price,change,other_change,other_other_change,Unnamed: 8,Unnamed: 9
32346370,1340000.0,1/3/2020,Price change,"$1,399,900 (-6%)",(-6%),$332/sqft,,,
32346370,1340000.0,9/12/2019,Listed for sale,"$1,489,000 (+291.8%)",(+291.8%),$353/sqft,,,
32346370,1340000.0,11/26/2018,Sold,"$380,000",$90/sqft,,,,
2089479236,2300.0,6/15/2018,Sold,"$2,300",$2/sqft,,,,
2076680329,789000.0,2/28/2021,Price change,"$789,000 (-12.2%)",(-12.2%),$531/sqft,,,
2076680329,789000.0,1/7/2021,Listed for sale,"$899,000",$605/sqft,,,,
32046399,970000.0,2/10/2021,Sold,"$970,000 (-19%)",(-19%),$683/sqft,,,
32046399,970000.0,11/11/2020,Listing removed,"$1,198,000",$844/sqft,,,,
32046399,970000.0,9/12/2020,Listed for sale,"$1,198,000 (+181.2%)",(+181.2%),$844/sqft,,,
32046399,970000.0,4/16/2019,Listing removed,"$3,500",,,,,
32046399,970000.0,4/8/2019,Price change,"$3,500 (-2.8%)",(-2.8%),,,,
32046399,970000.0,6/26/2003,Sold,"$426,000",$300/sqft,,,,
2081057374,198000.0,1/24/2021,Price change,"$198,000 (-1%)",(-1%),$308/sqft,,,
2081057374,198000.0,1/23/2021,Listed for sale,"$200,000 (-94.7%)",(-94.7%),$311/sqft,,,
2081057374,198000.0,1/23/2021,Listing removed,"$3,800,000","$5,910/sqft",,,,
2081057374,198000.0,11/11/2020,Price change,"$3,800,000 (-7.3%)",(-7.3%),"$5,910/sqft",,,
2081057374,198000.0,10/30/2020,Price change,"$4,100,000 (-12.8%)",(-12.8%),"$6,376/sqft",,,
2081057374,198000.0,8/6/2020,Price change,"$4,700,000 (-2.4%)",(-2.4%),"$7,309/sqft",,,
2081057374,198000.0,2/12/2020,Listed for sale,"$4,815,000","$7,488/sqft",,,,
32287439,228000.0,2/5/2019,Sold,"$228,000 (-4.6%)",(-4.6%),$347/sqft,,,
32287439,228000.0,10/10/2018,Listing removed,"$239,000",$363/sqft,,,,
32287439,228000.0,8/18/2018,Price change,"$239,000 (-2.4%)",(-2.4%),$363/sqft,,,
32287439,228000.0,8/6/2018,Listed for sale,"$244,999 (-83.7%)",(-83.7%),$372/sqft,,,
32287439,228000.0,11/25/2015,Sold,"$1,500,000 (+597.7%)",(+597.7%),"$2,280/sqft",,,
32287439,228000.0,6/27/2013,Listing removed,"$215,000",$327/sqft,,,,
32287439,228000.0,5/8/2013,Listed for sale,"$215,000 (+30.3%)",(+30.3%),$327/sqft,,,
215956379,365000.0,1/20/2021,Sold,"$365,000 (-2.7%)",(-2.7%),$304/sqft,,,
215956379,365000.0,10/23/2020,Pending sale,"$375,000",$313/sqft,,,,
215956379,365000.0,9/23/2020,Price change,"$375,000 (-1.1%)",(-1.1%),$313/sqft,,,
215956379,365000.0,7/28/2020,Listed for sale,"$379,000 (+16.6%)",(+16.6%),$316/sqft,,,
215956379,365000.0,9/11/2017,Sold,"$325,000",$271/sqft,,,,
29844458,659000.0,4/30/2020,Sold,"$659,000",$359/sqft,,,,
29844458,659000.0,3/13/2020,Listing removed,"$659,000",$359/sqft,,,,
29844458,659000.0,2/21/2020,Price change,"$659,000 (-1.5%)",(-1.5%),$359/sqft,,,
29844458,659000.0,1/13/2020,Price change,"$669,000 (-1.5%)",(-1.5%),$364/sqft,,,
29844458,659000.0,10/4/2019,Price change,"$679,000 (-2.9%)",(-2.9%),$370/sqft,,,
29844458,659000.0,9/12/2019,Listed for sale,"$699,000",$381/sqft,,,,
29844458,659000.0,6/15/2019,Listing removed,"$699,000",$381/sqft,,,,
112502584,635000.0,3/11/2021,Sold,"$635,000 (+3.3%)",(+3.3%),$818/sqft,,,
112502584,635000.0,3/1/2021,Listing removed,"$615,000",$793/sqft,,,,
112502584,635000.0,11/11/2020,Pending sale,"$615,000",$793/sqft,,,,
112502584,635000.0,10/16/2020,Price change,"$615,000 (-4.7%)",(-4.7%),$793/sqft,,,
112502584,635000.0,9/5/2020,Listed for sale,"$645,000 (+92.8%)",(+92.8%),$831/sqft,,,
112502584,635000.0,1/26/2012,Sold,"$334,620",$431/sqft,,,,
31992159,1149000.0,3/16/2021,Price change,"$1,149,000 (-8%)",(-8%),,,,
31992159,1149000.0,3/9/2021,Price change,"$1,249,000 (-3.8%)",(-3.8%),,,,
31992159,1149000.0,1/7/2021,Listed for sale,"$1,299,000",,,,,
31992159,1149000.0,11/18/2020,Price change,"$2,100 (-4.5%)",(-4.5%),,,,
31992159,1149000.0,12/13/2017,Listing removed,"$2,100",,,,,
31992159,1149000.0,12/8/2017,Price change,"$2,100 (-4.5%)",(-4.5%),,,,
108264667,540000.0,5/6/2019,Sold,"$540,000 (-2.7%)",(-2.7%),,,,
108264667,540000.0,4/27/2019,Listing removed,"$555,000",,,,,
108264667,540000.0,3/5/2019,Pending sale,"$555,000",,,,,
108264667,540000.0,1/31/2019,Listed for sale,"$555,000",,,,,
108264667,540000.0,12/22/2018,Listing removed,"$555,000",,,,,
108264667,540000.0,11/16/2018,Price change,"$555,000 (-2.5%)",(-2.5%),,,,
108264667,540000.0,10/25/2018,Price change,"$569,000 (-1.7%)",(-1.7%),,,,
31960559,1080000.0,3/10/2021,Sold,"$1,080,000 (-10%)",(-10%),,,,
31960559,1080000.0,1/13/2021,Pending sale,"$1,200,000",,,,,
31960559,1080000.0,1/13/2021,Listed for sale,"$1,200,000",,,,,
31960559,1080000.0,10/10/2020,Listing removed,"$1,200,000",,,,,
31960559,1080000.0,8/6/2020,Price change,"$1,200,000 (+9.1%)",(+9.1%),,,,
31960559,1080000.0,8/6/2020,Listed for sale,"$1,100,000",,,,,
32224728,299000.0,7/9/2020,Sold,"$299,000 (+66.1%)",(+66.1%),$122/sqft,,,
32224728,299000.0,7/22/1998,Sold,"$180,000 (+157.1%)",(+157.1%),$73/sqft,,,
32224728,299000.0,2/10/1997,Sold,"$70,000",$29/sqft,,,,
244721684,600000.0,3/5/2021,Sold,"$600,000 (-6.3%)",(-6.3%),$663/sqft,,,
244721684,600000.0,12/15/2020,Pending sale,"$640,000",$707/sqft,,,,
244721684,600000.0,10/23/2020,Listed for sale,"$640,000",$707/sqft,,,,
31499819,2195000.0,4/12/2021,Listed for sale,"$2,195,000 (+19.9%)",(+19.9%),"$2,025/sqft",,,
31499819,2195000.0,5/17/2019,Sold,"$1,830,000 (-6.6%)",(-6.6%),"$1,688/sqft",,,
31499819,2195000.0,3/15/2019,Pending sale,"$1,960,000","$1,808/sqft",,,,
31499819,2195000.0,2/5/2019,Price change,"$1,960,000 (-10.7%)",(-10.7%),"$1,808/sqft",,,
31499819,2195000.0,11/26/2018,Price change,"$2,195,000 (-6.6%)",(-6.6%),"$2,025/sqft",,,
31499819,2195000.0,10/4/2018,Listed for sale,"$2,350,000 (+30.6%)",(+30.6%),"$2,168/sqft",,,
31499819,2195000.0,8/23/2011,Sold,"$1,800,000 (-7.7%)",(-7.7%),"$1,661/sqft",,,
300304658,235000.0,3/23/2020,Sold,"$235,000 (-26.3%)",(-26.3%),$1/sqft,,,
300304658,235000.0,1/16/2020,Sold,"$319,000 (-0.3%)",(-0.3%),$2/sqft,,,
300304658,235000.0,11/22/2019,Sold,"$320,000 (-8.6%)",(-8.6%),$2/sqft,,,
300304658,235000.0,9/5/2019,Sold,"$350,000 (-7.4%)",(-7.4%),$2/sqft,,,
300304658,235000.0,4/2/2019,Sold,"$378,000 (+1.9%)",(+1.9%),$2/sqft,,,
300304658,235000.0,11/9/2018,Sold,"$371,000 (+12.8%)",(+12.8%),$2/sqft,,,
300304658,235000.0,8/21/2018,Sold,"$329,000 (+26.5%)",(+26.5%),$2/sqft,,,
2077285797,2800000.0,1/15/2021,Listed for sale,"$2,800,000",$747/sqft,,,,
2077285797,2800000.0,11/14/2020,Listing removed,"$2,200",,,,,
31956222,675000.0,1/25/2020,Listing removed,--,,,,,
31956222,675000.0,12/29/2019,Listed for sale,--,,,,,
31956222,675000.0,12/2/2019,Sold,"$675,000 (+28.6%)",(+28.6%),$521/sqft,,,
31956222,675000.0,11/18/2009,Sold,"$525,000 (-5.4%)",(-5.4%),$405/sqft,,,
31956222,675000.0,4/3/2007,Sold,"$555,000 (+455%)",(+455%),$428/sqft,,,
31956222,675000.0,4/3/1998,Sold,"$100,000",$77/sqft,,,,
2079941069,578500.0,9/24/2019,Sold,"$578,500",$579/sqft,,,,
30647868,560000.0,3/2/2020,Sold,"$560,000 (+0.2%)",(+0.2%),$458/sqft,,,
30647868,560000.0,2/20/2020,Listing removed,"$559,000",$457/sqft,,,,
30647868,560000.0,1/30/2020,Pending sale,"$559,000",$457/sqft,,,,
30647868,560000.0,1/3/2020,Listed for sale,"$559,000 (+50.2%)",(+50.2%),$457/sqft,,,
30647868,560000.0,10/18/2019,Sold,"$372,160 (-5.8%)",(-5.8%),$304/sqft,,,
30647868,560000.0,6/18/2019,Pending sale,"$395,000",$323/sqft,,,,
30647868,560000.0,5/29/2019,Listed for sale,"$395,000 (+394900%)",(+394900%),$323/sqft,,,
2078197292,1175000.0,3/31/2021,Listed for sale,"$1,175,000 (-1.7%)",(-1.7%),,,,
2078197292,1175000.0,11/19/2020,Listing removed,"$1,195,000",,,,,
2078197292,1175000.0,9/15/2020,Price change,"$1,195,000 (-7.7%)",(-7.7%),,,,
2078197292,1175000.0,8/18/2020,Listed for sale,"$1,295,000",,,,,
79524265,438000.0,4/21/2021,Listing removed,"$438,000",,,,,
79524265,438000.0,3/17/2021,Price change,"$438,000 (-5.8%)",(-5.8%),,,,
79524265,438000.0,1/8/2021,Listed for sale,"$465,000 (+106.7%)",(+106.7%),,,,
79524265,438000.0,9/27/2007,Sold,"$225,000",,,,,
72649009,435000.0,4/13/2021,Listed for sale,"$435,000 (-0.9%)",(-0.9%),$554/sqft,,,
72649009,435000.0,1/13/2021,Listing removed,"$439,000",$559/sqft,,,,
72649009,435000.0,8/26/2020,Listed for sale,"$439,000 (-2%)",(-2%),$559/sqft,,,
72649009,435000.0,3/25/2020,Listing removed,"$448,000",$571/sqft,,,,
72649009,435000.0,2/11/2020,Listed for sale,"$448,000 (+146.4%)",(+146.4%),$571/sqft,,,
72649009,435000.0,7/4/2008,Sold,"$181,852",$232/sqft,,,,
2076925672,690000.0,12/8/2020,Listed for sale,"$690,000",$690/sqft,,,,
2075378058,998000.0,1/30/2021,Listed for sale,"$998,000","$1,018/sqft",,,,
32154359,400000.0,10/30/2020,Listed for sale,"$400,000 (-18.2%)",(-18.2%),$226/sqft,,,
32154359,400000.0,5/7/2018,Listing removed,"$489,000",$276/sqft,,,,
32154359,400000.0,5/3/2018,Listed for sale,"$489,000",$276/sqft,,,,
32154359,400000.0,3/30/2018,Listing removed,"$489,000",$276/sqft,,,,
32154359,400000.0,3/29/2017,Listed for sale,"$489,000 (+71.6%)",(+71.6%),$276/sqft,,,
32154359,400000.0,1/11/2013,Listing removed,"$285,000",$161/sqft,,,,
32154359,400000.0,1/16/2011,Listed for sale,"$285,000 (-54.8%)",(-54.8%),$161/sqft,,,
217913412,533000.0,2/15/2021,Sold,"$533,000",$333/sqft,,,,
31498369,1620000.0,7/16/2018,Sold,"$1,620,000 (-4.4%)",(-4.4%),"$1,379/sqft",,,
31498369,1620000.0,7/2/2018,Listing removed,"$1,695,000","$1,443/sqft",,,,
31498369,1620000.0,4/18/2018,Pending sale,"$1,695,000","$1,443/sqft",,,,
31498369,1620000.0,2/6/2018,Price change,"$1,695,000 (-0.3%)",(-0.3%),"$1,443/sqft",,,
31498369,1620000.0,11/9/2017,Price change,"$1,700,000 (-5.5%)",(-5.5%),"$1,447/sqft",,,
31498369,1620000.0,9/7/2017,Price change,"$1,799,000 (-10.1%)",(-10.1%),"$1,531/sqft",,,
31498369,1620000.0,7/11/2017,Price change,"$2,000,000 (+37.9%)",(+37.9%),"$1,702/sqft",,,
219836730,349000.0,3/3/2021,Price change,"$349,000 (-5.2%)",(-5.2%),$558/sqft,,,
219836730,349000.0,1/8/2021,Listed for sale,"$368,000 (+45.7%)",(+45.7%),$589/sqft,,,
219836730,349000.0,3/2/2016,Sold,"$252,500",$404/sqft,,,,
2086361038,550000.0,1/21/2019,Sold,"$550,000 (+38.7%)",(+38.7%),$579/sqft,,,
2086361038,550000.0,7/8/2017,Sold,"$396,400",$417/sqft,,,,
31526038,2850000.0,10/2/2019,Sold,"$2,850,000","$4,524/sqft",,,,
30586573,1350000.0,11/20/2018,Sold,"$1,350,000",$637/sqft,,,,
249489955,1305000.0,8/15/2018,Sold,"$1,305,000","$1,088/sqft",,,,
244747307,399000.0,4/4/2021,Price change,"$399,000 (-3.9%)",(-3.9%),$7/sqft,,,
244747307,399000.0,3/3/2021,Listed for sale,"$415,000",$7/sqft,,,,
122347724,539000.0,4/8/2021,Price change,"$539,000 (-3.6%)",(-3.6%),$449/sqft,,,
122347724,539000.0,3/16/2021,Price change,"$559,000 (-3.5%)",(-3.5%),$466/sqft,,,
122347724,539000.0,12/8/2020,Price change,"$579,000 (-1.7%)",(-1.7%),$483/sqft,,,
122347724,539000.0,11/19/2020,Listed for sale,"$589,000 (+1.6%)",(+1.6%),$491/sqft,,,
122347724,539000.0,12/3/2018,Sold,"$580,000 (-1.5%)",(-1.5%),$483/sqft,,,
122347724,539000.0,9/5/2018,Pending sale,"$589,000",$491/sqft,,,,
122347724,539000.0,6/11/2018,Price change,"$589,000 (-1.7%)",(-1.7%),$491/sqft,,,
29851778,865000.0,9/4/2020,Sold,"$865,000 (+23.6%)",(+23.6%),$288/sqft,,,
29851778,865000.0,2/25/2020,Sold,"$700,000 (+16.7%)",(+16.7%),$233/sqft,,,
29851778,865000.0,9/5/2019,Sold,"$600,000",$200/sqft,,,,
29851778,865000.0,7/2/2019,Sold,"$600,000 (+38.9%)",(+38.9%),$200/sqft,,,
29851778,865000.0,3/19/2019,Sold,"$432,000 (+232.3%)",(+232.3%),$144/sqft,,,
29851778,865000.0,12/26/2018,Sold,"$130,000 (-82.1%)",(-82.1%),$43/sqft,,,
29851778,865000.0,9/10/2018,Sold,"$725,000 (+38.1%)",(+38.1%),$242/sqft,,,
32183868,1000.0,10/31/2020,Listing removed,"$585,750",$571/sqft,,,,
32183868,1000.0,10/2/2020,Listed for sale,"$585,750 (+58475%)",(+58475%),$571/sqft,,,
32183868,1000.0,8/12/2019,Sold,"$1,000 (-99.6%)",(-99.6%),$1/sqft,,,
32183868,1000.0,3/22/2012,Listing removed,"$230,000",$224/sqft,,,,
32183868,1000.0,11/16/2011,Listed for sale,"$230,000",$224/sqft,,,,
79715216,525000.0,2/3/2020,Sold,"$525,000 (+93.2%)",(+93.2%),$854/sqft,,,
79715216,525000.0,9/18/2017,Listing removed,"$2,300",,,,,
79715216,525000.0,5/29/2015,Listing removed,"$2,400",,,,,
79715216,525000.0,1/5/2007,Sold,"$271,690",$442/sqft,,,,
30765333,710000.0,9/14/2018,Sold,"$710,000 (-17.2%)",(-17.2%),$306/sqft,,,
30765333,710000.0,6/7/2018,Listing removed,"$858,000",$370/sqft,,,,
30765333,710000.0,5/18/2018,Listed for sale,"$858,000 (+7.4%)",(+7.4%),$370/sqft,,,
30765333,710000.0,8/29/2017,Listing removed,"$799,000",$345/sqft,,,,
30765333,710000.0,6/22/2017,Listed for sale,"$799,000 (+512.3%)",(+512.3%),$345/sqft,,,
30765333,710000.0,10/10/2007,Sold,"$130,500",$56/sqft,,,,
82750745,229000.0,7/17/2018,Sold,"$229,000 (+24.5%)",(+24.5%),$286/sqft,,,
82750745,229000.0,2/26/2018,Listing removed,"$1,700",,,,,
82750745,229000.0,11/15/2011,Listing removed,"$1,350",,,,,
82750745,229000.0,8/7/2008,Sold,"$184,000",$230/sqft,,,,
2082337520,720000.0,10/16/2019,Sold,"$720,000",$450/sqft,,,,
244880540,1362000.0,4/23/2018,Sold,"$1,362,000 (-6.1%)",(-6.1%),$9/sqft,,,
244880540,1362000.0,3/3/2018,Listed for sale,"$1,450,000",$10/sqft,,,,
32300342,999000.0,7/10/2018,Sold,"$400,000 (-69.2%)",(-69.2%),$95/sqft,,,
32300342,999000.0,5/25/2018,Listed for sale,"$1,299,000 (-0.1%)",(-0.1%),$309/sqft,,,
32300342,999000.0,12/23/2016,Sold,"$1,300,000 (-37.8%)",(-37.8%),$310/sqft,,,
32300342,999000.0,6/23/2014,Listing removed,"$2,090,000",$498/sqft,,,,
32300342,999000.0,5/30/2014,Listed for sale,"$2,090,000 (+12.1%)",(+12.1%),$498/sqft,,,
32300342,999000.0,4/12/2014,Listing removed,"$1,865,000",$444/sqft,,,,
32300342,999000.0,9/7/2013,Price change,"$1,865,000 (-5.1%)",(-5.1%),$444/sqft,,,
2073635504,975000.0,4/14/2021,Listed for sale,"$975,000",$390/sqft,,,,
2073635504,975000.0,4/3/2021,Pending sale,"$975,000",$390/sqft,,,,
2073635504,975000.0,2/18/2021,Listed for sale,"$975,000",$390/sqft,,,,
252221309,380000.0,2/8/2019,Sold,"$380,000",,,,,
29782657,825000.0,3/15/2021,Price change,"$825,000 (-5.7%)",(-5.7%),$345/sqft,,,
29782657,825000.0,2/22/2021,Listed for sale,"$875,000 (+86.6%)",(+86.6%),$365/sqft,,,
29782657,825000.0,2/8/2013,Listing removed,"$469,000",$196/sqft,,,,
29782657,825000.0,11/29/2012,Listed for sale,"$469,000 (-10.5%)",(-10.5%),$196/sqft,,,
29782657,825000.0,10/20/2008,Sold,"$524,000",$219/sqft,,,,
32188821,900000.0,2/24/2020,Sold,"$900,000 (-3.1%)",(-3.1%),$426/sqft,,,
32188821,900000.0,1/27/2020,Listing removed,"$929,000",$440/sqft,,,,
32188821,900000.0,1/10/2020,Pending sale,"$929,000",$440/sqft,,,,
32188821,900000.0,11/22/2019,Listed for sale,"$929,000 (+54.8%)",(+54.8%),$440/sqft,,,
32188821,900000.0,10/16/2019,Sold,"$600,000 (+5999900%)",(+5999900%),$284/sqft,,,
32188821,900000.0,2/12/2016,Sold,$10,,,,,
32358995,500000.0,1/14/2020,Sold,"$500,000 (-5.6%)",(-5.6%),$303/sqft,,,
32358995,500000.0,9/21/2019,Listing removed,"$529,900",$321/sqft,,,,
32358995,500000.0,9/6/2019,Price change,"$529,900 (-1.9%)",(-1.9%),$321/sqft,,,
32358995,500000.0,8/7/2019,Price change,"$539,990 (-5.1%)",(-5.1%),$327/sqft,,,
32358995,500000.0,7/20/2019,Price change,"$569,000 (-3.4%)",(-3.4%),$345/sqft,,,
32358995,500000.0,6/21/2019,Price change,"$589,000 (-1.8%)",(-1.8%),$357/sqft,,,
32358995,500000.0,5/28/2019,Listed for sale,"$600,000",$364/sqft,,,,
30768265,210757.0,12/19/2018,Sold,"$210,757 (-20.5%)",(-20.5%),$100/sqft,,,
30768265,210757.0,6/20/2000,Sold,"$265,000",$125/sqft,,,,
299997054,712775.0,4/24/2018,Sold,"$712,775",,,,,
245472250,182000.0,11/5/2019,Sold,"$182,000 (-3.7%)",(-3.7%),$455/sqft,,,
245472250,182000.0,6/4/2019,Pending sale,"$189,000",$473/sqft,,,,
245472250,182000.0,4/18/2019,Listed for sale,"$189,000",$473/sqft,,,,
32282180,258000.0,6/25/2018,Sold,"$258,000",$133/sqft,,,,
72670067,575000.0,3/19/2021,Price change,"$575,000 (-4%)",(-4%),$639/sqft,,,
72670067,575000.0,2/19/2021,Listed for sale,"$599,000 (+7%)",(+7%),$666/sqft,,,
72670067,575000.0,6/29/2018,Sold,"$560,000 (+1.8%)",(+1.8%),$622/sqft,,,
72670067,575000.0,4/23/2018,Price change,"$550,000 (+37.5%)",(+37.5%),$611/sqft,,,
72670067,575000.0,3/26/2018,Price change,"$399,999 (-27.3%)",(-27.3%),$444/sqft,,,
72670067,575000.0,2/26/2018,Listed for sale,"$550,000 (+103.7%)",(+103.7%),$611/sqft,,,
72670067,575000.0,9/16/2013,Sold,"$270,000 (+0.4%)",(+0.4%),$300/sqft,,,
32031926,762000.0,3/19/2021,Sold,"$762,000 (+167.8%)",(+167.8%),$706/sqft,,,
32031926,762000.0,2/22/2001,Sold,"$284,500",$263/sqft,,,,
249226358,577000.0,7/25/2018,Sold,"$577,000",,,,,
219862396,260000.0,1/7/2021,Sold,"$260,000 (+26.8%)",(+26.8%),,,,
219862396,260000.0,8/12/2015,Sold,"$205,000 (-2.8%)",(-2.8%),,,,
219862396,260000.0,6/15/2010,Sold,"$211,000 (-0.9%)",(-0.9%),,,,
219862396,260000.0,3/19/2009,Sold,"$213,000",,,,,
30741408,516000.0,7/8/2020,Sold,"$516,000",$547/sqft,,,,
32375154,680000.0,5/15/2018,Sold,"$680,000",$536/sqft,,,,
31958642,2150000.0,10/30/2018,Sold,"$2,150,000","$1,075/sqft",,,,
72669921,355000.0,3/24/2021,Sold,"$355,000 (-5.3%)",(-5.3%),$507/sqft,,,
72669921,355000.0,11/18/2020,Pending sale,"$375,000",$536/sqft,,,,
72669921,355000.0,6/29/2020,Listed for sale,"$375,000 (+1.4%)",(+1.4%),$536/sqft,,,
72669921,355000.0,8/8/2019,Listing removed,"$370,000",$529/sqft,,,,
72669921,355000.0,7/9/2019,Listed for sale,"$370,000 (+60.5%)",(+60.5%),$529/sqft,,,
72669921,355000.0,3/3/2014,Sold,"$230,500 (+33.1%)",(+33.1%),$329/sqft,,,
72669921,355000.0,12/6/2006,Sold,"$173,184",$247/sqft,,,,
2078152650,445000.0,4/6/2021,Sold,"$445,000 (-0.9%)",(-0.9%),$405/sqft,,,
2078152650,445000.0,1/11/2021,Pending sale,"$449,000",$408/sqft,,,,
2078152650,445000.0,11/16/2020,Price change,"$449,000 (-5.5%)",(-5.5%),$408/sqft,,,
2078152650,445000.0,10/15/2020,Price change,"$475,000 (-4.8%)",(-4.8%),$432/sqft,,,
2078152650,445000.0,8/21/2020,Listed for sale,"$499,000",$454/sqft,,,,
244784709,850000.0,3/1/2021,Listed for sale,"$850,000",$31/sqft,,,,
2072183476,788998.0,3/29/2021,Listed for sale,"$788,998",$699/sqft,,,,
32294154,700000.0,7/24/2018,Sold,"$700,000 (-5.4%)",(-5.4%),$333/sqft,,,
32294154,700000.0,11/14/2017,Listing removed,"$739,900",$352/sqft,,,,
32294154,700000.0,8/23/2017,Price change,"$739,900 (-1.2%)",(-1.2%),$352/sqft,,,
32294154,700000.0,4/26/2017,Listed for sale,"$749,000 (+24.8%)",(+24.8%),$357/sqft,,,
32294154,700000.0,10/3/2007,Sold,"$600,000",$286/sqft,,,,
79744504,224000.0,4/13/2021,Listed for sale,"$224,000",,,,,
79744504,224000.0,2/10/2021,Pending sale,"$224,000",,,,,
79744504,224000.0,1/16/2021,Price change,"$224,000 (-2.2%)",(-2.2%),,,,
79744504,224000.0,11/13/2020,Listed for sale,"$229,000 (+27.9%)",(+27.9%),,,,
79744504,224000.0,6/27/2018,Sold,"$179,000 (+32.6%)",(+32.6%),,,,
79744504,224000.0,9/10/2010,Sold,"$135,000 (-25%)",(-25%),,,,
79744504,224000.0,1/12/2008,Sold,"$180,000",,,,,
89068479,1520000.0,10/24/2019,Sold,"$1,520,000 (+24.6%)",(+24.6%),$415/sqft,,,
89068479,1520000.0,8/30/2010,Sold,"$1,220,000",$333/sqft,,,,
2090613538,480000.0,7/11/2018,Sold,"$480,000 (-4%)",(-4%),$285/sqft,,,
2090613538,480000.0,5/11/2018,Listing removed,"$499,900",$297/sqft,,,,
2090613538,480000.0,3/15/2018,Listed for sale,"$499,900",$297/sqft,,,,
244840860,2350000.0,12/4/2019,Sold,"$2,350,000","$1,019/sqft",,,,
113265628,2800000.0,1/8/2020,Sold,"$2,800,000 (-5.1%)",(-5.1%),$918/sqft,,,
113265628,2800000.0,10/2/2019,Pending sale,"$2,950,000",$967/sqft,,,,
113265628,2800000.0,9/3/2019,Listed for sale,"$2,950,000 (+942.3%)",(+942.3%),$967/sqft,,,
113265628,2800000.0,3/8/2012,Sold,"$283,035",$93/sqft,,,,
321906064,25456250.0,5/13/2019,Sold,"$25,456,250",,,,,
79508594,390000.0,3/19/2021,Sold,"$390,000",,,,,
79508594,390000.0,11/1/2020,Listing removed,"$390,000",,,,,
79508594,390000.0,6/20/2020,Listed for sale,"$390,000 (+56.6%)",(+56.6%),,,,
79508594,390000.0,8/14/2008,Sold,"$249,000",,,,,
320253228,505000.0,9/10/2019,Sold,"$505,000",$860/sqft,,,,
2072025570,1595000.0,4/5/2021,Listed for sale,"$1,595,000",$672/sqft,,,,
94641021,369000.0,4/22/2021,Listing removed,"$369,000",$543/sqft,,,,
94641021,369000.0,11/25/2020,Price change,"$369,000 (+2.8%)",(+2.8%),$543/sqft,,,
94641021,369000.0,10/18/2020,Listed for sale,"$359,000 (-2.7%)",(-2.7%),$528/sqft,,,
94641021,369000.0,12/1/2019,Listing removed,"$369,000",$543/sqft,,,,
94641021,369000.0,8/24/2019,Price change,"$369,000 (-2.9%)",(-2.9%),$543/sqft,,,
94641021,369000.0,7/30/2019,Listed for sale,"$379,999",$559/sqft,,,,
94641021,369000.0,6/7/2019,Pending sale,"$379,999",$559/sqft,,,,
126317522,550000.0,9/6/2018,Sold,"$550,000",,,,,
126317522,550000.0,6/11/2018,Pending sale,"$550,000",,,,,
126317522,550000.0,5/18/2018,Price change,"$550,000 (-1.8%)",(-1.8%),,,,
126317522,550000.0,4/25/2018,Listed for sale,"$560,000 (+40.4%)",(+40.4%),,,,
126317522,550000.0,5/11/2016,Sold,"$399,000",,,,,
244850968,490000.0,12/17/2019,Sold,"$490,000",$9/sqft,,,,
89555130,1250000.0,2/2/2021,Sold,"$1,250,000 (-21.6%)",(-21.6%),"$1,190/sqft",,,
89555130,1250000.0,5/19/2018,Listing removed,"$1,595,000","$1,519/sqft",,,,
89555130,1250000.0,4/19/2018,Pending sale,"$1,595,000","$1,519/sqft",,,,
89555130,1250000.0,3/29/2018,Listed for sale,"$1,595,000","$1,519/sqft",,,,
89555130,1250000.0,10/4/2017,Listing removed,"$1,595,000","$1,519/sqft",,,,
89555130,1250000.0,6/14/2017,Pending sale,"$1,595,000","$1,519/sqft",,,,
89555130,1250000.0,5/18/2017,Price change,"$1,595,000 (-5.9%)",(-5.9%),"$1,519/sqft",,,
88060892,225000.0,12/18/2020,Sold,"$225,000 (-1.7%)",(-1.7%),$281/sqft,,,
88060892,225000.0,8/14/2020,Pending sale,"$229,000",$286/sqft,,,,
88060892,225000.0,7/27/2020,Price change,"$229,000 (-4.2%)",(-4.2%),$286/sqft,,,
88060892,225000.0,3/4/2020,Listed for sale,"$239,000 (+32.8%)",(+32.8%),$299/sqft,,,
88060892,225000.0,11/12/2015,Sold,"$180,000 (-5%)",(-5%),$225/sqft,,,
88060892,225000.0,5/13/2015,Listing removed,"$189,500",$237/sqft,,,,
88060892,225000.0,4/5/2015,Price change,"$189,500 (-4.3%)",(-4.3%),$237/sqft,,,
31550270,945000.0,8/15/2018,Sold,"$945,000 (-3.1%)",(-3.1%),"$1,129/sqft",,,
31550270,945000.0,6/20/2018,Pending sale,"$975,000","$1,165/sqft",,,,
31550270,945000.0,2/20/2018,Listed for sale,"$975,000 (+107.4%)",(+107.4%),"$1,165/sqft",,,
31550270,945000.0,9/12/2017,Listing removed,"$3,395",,,,,
31550270,945000.0,6/15/2017,Price change,"$3,395 (-8.1%)",(-8.1%),,,,
31550270,945000.0,6/1/2017,Price change,"$3,695 (-2.6%)",(-2.6%),,,,
31550270,945000.0,5/22/2017,Price change,"$3,795 (-1.4%)",(-1.4%),,,,
89025388,1465000.0,10/15/2019,Sold,"$1,465,000 (-7.3%)",(-7.3%),$432/sqft,,,
89025388,1465000.0,8/2/2019,Listing removed,"$1,580,000",$466/sqft,,,,
89025388,1465000.0,5/6/2019,Listed for sale,"$1,580,000 (+58.8%)",(+58.8%),$466/sqft,,,
