3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2587,3,BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,8452,39,,B3,7410 AVENUE W,,11234,2,0,2,4000,1617,1950,1,B3,0,2020-05-07 00:00:00
2588,3,BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,8453,19,,B2,2349 ROYCE STREET,,11234,2,0,2,4000,1800,1965,1,B2,995000,2020-06-15 00:00:00
2589,3,BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,8453,55,,B3,2336 BERGEN AVENUE,,11234,2,0,2,4000,2170,1960,1,B3,810000,2020-09-29 00:00:00
2590,3,BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,8456,45,,B2,2438 EAST 70TH STREET,,11234,2,0,2,3500,2330,1980,1,B2,0,2020-06-09 00:00:00
2591,3,BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,8459,36,,B2,2420 EAST 73RD STREET,,11234,2,0,2,8000,3082,1975,1,B2,1100000,2020-12-30 00:00:00
2592,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8343,13,,C0,1153 EAST 73RD STREET,,11234,3,0,3,3008,3388,1970,1,C0,0,2020-12-30 00:00:00
2593,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8355,1,,C0,1276 EAST 69TH STREET,,11234,3,0,3,4850,3562,1965,1,C0,0,2020-10-20 00:00:00
2594,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8355,10,,C0,1279 EAST 68TH STREET,,11234,3,0,3,4855,3762,1969,1,C0,1230000,2020-10-27 00:00:00
2595,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8355,35,,C0,1201 EAST 68TH STREET,,11234,3,0,3,3885,2920,1965,1,C0,0,2020-11-17 00:00:00
2596,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8356,32,,C0,1235 EAST 69TH STREET,,11234,3,0,3,4625,3396,1965,1,C0,0,2020-10-20 00:00:00
2597,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8356,60,,C0,1238 EAST70TH STREET,,11234,3,0,3,4625,3787,1975,1,C0,1220000,2020-09-04 00:00:00
2598,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8357,9,,C0,1261 EAST 70TH,,11234,3,0,3,5216,2458,1970,1,C0,0,2020-07-28 00:00:00
2599,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8359,37,,C0,1205 EAST 72ND STREET,,11234,3,0,3,2346,3795,1970,1,C0,750000,2020-07-22 00:00:00
2600,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8360,56,,C0,1240 BERGEN AVENUE,,11234,3,0,3,3050,3496,1970,1,C0,375000,2020-09-24 00:00:00
2601,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8362,50,,C0,7228 AVENUE M,,11234,3,0,3,2092,2860,1970,1,C0,910000,2020-11-23 00:00:00
2602,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8373,32,,C0,7215 ROYCE PLACE,,11234,3,0,3,2150,3013,1965,1,C0,0,2020-05-14 00:00:00
2603,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8416,37,,C0,7522 AVENUE T,,11234,3,0,3,2167,2956,1970,1,C0,650000,2020-12-14 00:00:00
2604,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8428,29,,C0,2123 EAST 68 STREET,,11234,3,0,3,2983,2997,1975,1,C0,0,2020-09-22 00:00:00
2605,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8429,1,,C0,2180 EAST 70TH STREET,,11234,3,0,3,3133,3840,1976,1,C0,1110000,2020-02-07 00:00:00
2606,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8429,8,,C0,2173 EAST 69TH STREET,,11234,3,0,3,3000,3468,1975,1,C0,1180000,2020-08-06 00:00:00
2607,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8429,53,,C0,2134 EAST 70TH,,11234,3,0,3,3033,3430,1975,1,C0,992794,2020-06-09 00:00:00
2608,3,BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,8429,166,,C0,2166 EAST 70TH STREET,,11234,3,0,3,2983,3468,1975,1,C0,1200000,2021-01-05 00:00:00
2609,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8342,1064,,R3,"1095 EAST 72 STREET, 12",12,11234,1,,1,,,1989,1,R3,500000,2020-11-12 00:00:00
2610,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8342,1132,,R3,"1084 EAST 73RD STREET, 80",80,11234,1,,1,,,1989,1,R3,610000,2020-12-10 00:00:00
2611,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8342,1135,,R3,"1078 EAST 73RD STREET, 83",83,11234,1,,1,,,1989,1,R3,440000,2020-05-01 00:00:00
2612,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8343,1099,,R3,"1117 EAST 73RD STREET, 62",62,11234,1,,1,,,1986,1,R3,435000,2020-05-05 00:00:00
2613,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8343,1100,,R3,"1117 EAST 73RD STREET, 63",63,11234,1,,1,,,1986,1,R3,0,2020-11-24 00:00:00
2614,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8350,1024,,R3,"1102 EAST 73RD STREET, 23",23,11234,1,,1,,,,1,R3,365000,2020-04-14 00:00:00
2615,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8374,1068,,R3,"7268 ROYCE PLACE, 174",174,11234,1,,1,,,1989,1,R3,425000,2021-01-28 00:00:00
2616,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8374,1076,,R3,"7264 ROYCE PLACE, 182",182,11234,1,,1,,,1989,1,R3,450000,2020-10-01 00:00:00
2617,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8374,1237,,R3,"12 COVE LANE, 4B",4B,11234,1,,1,,,1997,1,R3,0,2020-06-15 00:00:00
2618,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8374,1249,,R3,"20 COVE LANE, 8B",8B,11234,1,,1,,,1997,1,R3,520000,2020-03-18 00:00:00
2619,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8374,1256,,R3,"24 COVE LN, 10C",10C,11234,1,,1,,,1997,1,R3,615000,2020-11-20 00:00:00
2620,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8374,1264,,R3,"30 COVE LANE, 13B",13B,11234,1,,1,,,1997,1,R3,0,2021-01-12 00:00:00
2621,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8374,1331,,R3,"25 COVE LANE, 3A",3A,11234,1,,1,,,1997,1,R3,575000,2020-05-28 00:00:00
2622,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8374,1334,,R3,"27 COVE LANE, 4A",4A,11234,1,,1,,,1997,1,R3,570000,2020-06-16 00:00:00
2623,3,BERGEN BEACH,04 TAX CLASS 1 CONDOS,1A,8374,1357,,R3,"1902 BERGEN AVENUE, 11C",11C,11234,1,,1,,,1997,1,R3,0,2020-12-30 00:00:00
2624,3,BERGEN BEACH,05 TAX CLASS 1 VACANT LAND,1B,8432,9,,V0,N/A AVENUE V,,11234,0,0,0,4950,0,,1,V0,1225000,2020-10-26 00:00:00
2625,3,BERGEN BEACH,07 RENTALS - WALKUP APARTMENTS,2A,8350,1,,C3,1175 EAST 72 STREET,,11234,4,0,4,3250,3496,1950,2,C3,650000,2020-02-05 00:00:00
2626,3,BERGEN BEACH,10 COOPS - ELEVATOR APARTMENTS,2,8429,36,,D4,"6910 AVENUE U, 5D",,11234,,,,,,1963,2,D4,0,2020-11-27 00:00:00
2627,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1405,,R4,"1938 BERGEN AVENUE, 1E",1E,11234,1,,1,,,,2,R4,515000,2020-12-18 00:00:00
2628,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1463,,R4,"1475 ROYCE STREET, 2C",2C,11234,1,,1,,,,2,R4,610000,2020-09-29 00:00:00
2629,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1493,,R4,"1517 ROYCE STREET, 1I",1I,11234,1,,1,,,,2,R4,0,2020-07-22 00:00:00
2630,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1496,,R4,"1505 ROYCE STREET, 2C",2C,11234,1,,1,,,,2,R4,605000,2020-11-20 00:00:00
2631,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1502,,R4,"1517 ROYCE STREET, 2I",2I,11234,1,,1,,,,2,R4,0,2021-01-11 00:00:00
2632,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1506,,R4,"1505 ROYCE STREET, 3D",3D,11234,1,,1,,,,2,R4,550000,2020-07-22 00:00:00
2633,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1520,,R4,"1535 ROYCE STREET, 1C",1C,11234,1,,1,,,,2,R4,560000,2020-02-14 00:00:00
2634,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1534,,R4,"1525 ROYCE STREET, 2H",2H,11234,1,,1,,,,2,R4,0,2020-12-31 00:00:00
2635,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1570,,R4,"1954 BERGEN AVENUE, 1F",1F,11234,1,,1,,,,2,R4,0,2020-06-22 00:00:00
2636,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1574,,R4,"1950 BERGEN AVE, 2D",2D,11234,1,,1,,,,2,R4,625000,2020-07-23 00:00:00
2637,3,BERGEN BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,8374,1588,,R4,"1968 BERGEN AVENUE, 1F",1F,11234,1,,1,,,,2,R4,0,2020-09-30 00:00:00
2638,3,BERGEN BEACH,29 COMMERCIAL GARAGES,4,8455,25,,G1,2402 EAST 69TH STREET,,11234,0,1,1,24000,2625,1950,4,G1,3526000,2020-03-24 00:00:00
2639,3,BERGEN BEACH,44 CONDO PARKING,4,8342,1001,,RG,"1099 EAST 72ND STREET, G1",G1,11234,,1,1,,,1989,4,RG,500000,2020-11-12 00:00:00
2640,3,BERGEN BEACH,44 CONDO PARKING,4,8342,1029,,RG,"1094 EAST 73RD ST, G29",G29,11234,,1,1,,,1989,4,RG,30000,2020-09-30 00:00:00
2641,3,BERGEN BEACH,44 CONDO PARKING,4,8342,1039,,RG,"1084 EAST 73RD STREET, G39",G39,11234,,1,1,,,1989,4,RG,610000,2020-12-10 00:00:00
2642,3,BERGEN BEACH,44 CONDO PARKING,4,8342,1042,,RG,"1078 EAST 73RD STREET, G42",G42,11234,,1,1,,,1989,4,RG,440000,2020-05-01 00:00:00
2643,3,BERGEN BEACH,44 CONDO PARKING,4,8343,1148,,RG,"1117 EAST 73RD STREET, 45",45,11234,,1,1,,,1986,4,RG,435000,2020-05-05 00:00:00
2644,3,BERGEN BEACH,44 CONDO PARKING,4,8350,1069,,RG,"1102 EAST 73RD STREET, 20G",20G,11234,,1,1,,,,4,RG,365000,2020-04-14 00:00:00
2645,3,BERGEN BEACH,44 CONDO PARKING,4,8374,1026,,RG,"7264 ROYCE PLACE, G2-13",G2-13,11234,,1,1,,,1989,4,RG,450000,2020-10-01 00:00:00
2646,3,BERGEN BEACH,44 CONDO PARKING,4,8374,1215,,RG,"20 COVE LANE, 8G-1",8G-1,11234,,1,1,,,1997,4,RG,520000,2020-03-18 00:00:00
2647,3,BERGEN BEACH,44 CONDO PARKING,4,8374,1219,,RG,"24 COVE LN, 10G-1",10G-1,11234,,1,1,,,1997,4,RG,615000,2020-11-20 00:00:00
2648,3,BERGEN BEACH,44 CONDO PARKING,4,8374,1226,,RG,"30 COVE LANE, 13G-2",13G-2,11234,,1,1,,,1997,4,RG,0,2021-01-12 00:00:00
2649,3,BERGEN BEACH,44 CONDO PARKING,4,8374,1306,,RG,"25 COVE LANE, 3-G2",3-G2,11234,,1,1,,,1997,4,RG,575000,2020-05-28 00:00:00
2650,3,BERGEN BEACH,44 CONDO PARKING,4,8374,1308,,RG,"27 COVE LANE, 4-G2",4-G2,11234,,1,1,,,1997,4,RG,570000,2020-06-16 00:00:00
2651,3,BERGEN BEACH,44 CONDO PARKING,4,8374,1321,,RG,"1902 BERGEN AVENUE, 11-G1",11-G1,11234,,1,1,,,1997,4,RG,0,2020-12-30 00:00:00
2652,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,178,12,,A4,396 STATE STREET,,11217,1,0,1,1500,2800,1910,1,A4,2800000,2020-12-28 00:00:00
2653,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,178,13,,A4,398 STATE STREET,,11217,1,0,1,1470,2960,1910,1,A4,0,2020-11-19 00:00:00
2654,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,178,34,,A9,440 STATE STREET,,11217,1,0,1,1500,1960,1916,1,A9,0,2020-07-31 00:00:00
2655,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,179,22,,A4,494 STATE STREET,6,11217,1,0,1,1322,3120,1915,1,A4,2500000,2020-12-08 00:00:00
2656,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,187,6,,A4,103 BOERUM PLACE,,11201,1,0,1,1200,2086,2010,1,A4,0,2020-11-06 00:00:00
2657,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,190,57,,A4,209 DEAN STREET,,11217,1,0,1,2100,3584,1915,1,A4,3850000,2020-11-24 00:00:00
2658,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,195,36,,A4,144 BOND STREET,,11217,1,0,1,1563,2280,1910,1,A4,0,2020-10-05 00:00:00
2659,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,196,4,,A1,143 BOND STREET,,11217,1,0,1,4000,1008,1915,1,A1,3250000,2020-02-26 00:00:00
2660,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,196,67,,A4,195 BERGEN STREET,,11217,1,0,1,540,1680,1920,1,A4,1927000,2020-12-17 00:00:00
2661,3,BOERUM HILL,01 ONE FAMILY DWELLINGS,1,387,12,,A9,202 BERGEN STREET,,11217,1,0,1,1200,1848,1899,1,A9,2500000,2021-01-25 00:00:00
2662,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,176,27,,B3,76 HOYT STREET,,11201,2,0,2,1500,3000,1899,1,B3,0,2020-07-08 00:00:00
2663,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,176,42,,S2,323 ATLANTIC AVENUE,,11201,2,1,3,1800,3204,1901,1,S2,0,2020-09-29 00:00:00
2664,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,178,37,,S2,446 STATE STREET,,11217,2,1,3,1716,3168,1930,1,S2,0,2020-10-29 00:00:00
2665,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,179,1,,B1,454 STATE STREET,,11217,2,0,2,1530,1840,1899,1,B1,3047500,2020-09-03 00:00:00
2666,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,179,2,,B1,456 STATE STREET,,11217,2,0,2,1710,2565,1899,1,B1,2900000,2020-09-03 00:00:00
2667,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,180,1,,S2,31 THIRD AVENUE,,11217,2,1,3,2500,2475,1901,1,S2,0,2020-04-15 00:00:00
2668,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,180,1,,S2,31 3RD AVENUE,,11217,2,1,3,2500,2475,1901,1,S2,0,2020-11-09 00:00:00
2669,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,180,4,,S2,25 3RD AVENUE,,11217,2,1,3,1150,3450,1899,1,S2,0,2020-04-15 00:00:00
2670,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,180,4,,S2,25 3 AVENUE,,11217,2,1,3,1150,3450,1899,1,S2,0,2020-07-20 00:00:00
2671,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,180,12,,B3,530 STATE STREET,,11217,2,0,2,1800,2640,1899,1,B3,2550000,2020-05-11 00:00:00
2672,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,180,64,,S2,517 ATLANTIC AVENUE,,11217,2,1,3,1560,2544,1899,1,S2,0,2020-07-20 00:00:00
2673,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,180,64,,S2,517 ATLANTIC AVENUE,,11217,2,1,3,1560,2544,1899,1,S2,0,2020-04-15 00:00:00
2674,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,185,54,,B1,459 PACIFIC STREET,,11217,2,0,2,1600,2400,1999,1,B1,0,2020-10-16 00:00:00
2675,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,187,29,,S2,126 SMITH STREET,,11201,2,1,3,1467,3133,1920,1,S2,0,2021-01-26 00:00:00
2676,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,190,33,,B9,257 DEAN STREET,,11217,2,0,2,1553,3600,1915,1,B9,0,2020-11-09 00:00:00
2677,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,192,42,,S2,50 4 AVENUE,,11217,2,1,3,857,2571,1899,1,S2,1950000,2020-03-05 00:00:00
2678,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,195,45,,B9,179 BERGEN STREET,,11217,2,0,2,1942,3104,1910,1,B9,4850000,2020-11-18 00:00:00
2679,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,195,66,,B3,137 BERGEN STREET,,11217,2,0,2,1600,3264,1910,1,B3,0,2020-09-24 00:00:00
2680,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,196,45,,B9,233 BERGEN STREET,,11217,2,0,2,2000,2880,1910,1,B9,0,2020-11-19 00:00:00
2681,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,278,23,,S2,216 ATLANTIC AVENUE,,11201,2,1,3,1408,3280,1910,1,S2,9000000,2021-01-06 00:00:00
2682,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,278,24,,S2,218 ATLANTIC AVENUE,,11201,2,1,3,1496,3832,1930,1,S2,9000000,2021-01-06 00:00:00
2683,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,384,71,,B9,23 WYCKOFF STREET,2,11201,2,0,2,2300,2300,1910,1,B9,2900000,2020-10-16 00:00:00
2684,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,385,15,,B1,94 BERGEN STREET,,11201,2,0,2,2025,3840,1899,1,B1,2850000,2020-12-03 00:00:00
2685,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,386,33,,B9,"186 BERGEN STREET, 2",2,11217,2,0,2,1942,3040,1899,1,B9,0,2020-05-27 00:00:00
2686,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,386,64,,B9,153 WYCKOFF STREET,,11217,2,0,2,2000,3168,1899,1,B9,1700000,2020-11-13 00:00:00
2687,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,387,14,,B9,206 BERGEN STREET,,11217,2,0,2,2000,2520,1899,1,B9,0,2020-03-10 00:00:00
2688,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,387,57,,B9,231 WYCKOFF STREET,,11217,2,0,2,1667,1772,1899,1,B9,0,2020-09-30 00:00:00
2689,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,389,41,,S2,80A 4 AVENUE,,11217,2,1,3,1656,3000,1800,1,S2,2600000,2020-12-30 00:00:00
2690,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,389,42,,S2,82 4 AVENUE,,11217,2,1,3,1656,3000,1800,1,S2,2775500,2020-02-24 00:00:00
2691,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,393,15,,B9,220 WYCKOFF STREET,,11217,2,0,2,1800,2388,1899,1,B9,1,2020-11-25 00:00:00
2692,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,393,53,,B9,461 WARREN STREET,,11217,2,0,2,1700,1987,1899,1,B9,1550000,2020-10-22 00:00:00
2693,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,393,56,,B9,455 WARREN STREET,3,11217,2,0,2,1700,1377,1915,1,B9,100000,2020-04-30 00:00:00
2694,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,393,56,,B9,455 WARREN STREET,3,11217,2,0,2,1700,1377,1915,1,B9,1597000,2020-12-02 00:00:00
2695,3,BOERUM HILL,02 TWO FAMILY DWELLINGS,1,396,23,,B9,300 WARREN STREET,,11201,2,0,2,1275,1728,1899,1,B9,1999000,2020-12-17 00:00:00
2696,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,186,61,,C0,531 PACIFIC STREET,,11217,3,0,3,1720,2400,1899,1,C0,0,2020-03-02 00:00:00
2697,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,189,24,,C0,370 PACIFIC STREET,,11217,3,0,3,2000,2400,1899,1,C0,0,2020-02-26 00:00:00
2698,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,189,30,,C0,378 PACIFIC STREET,,11217,3,0,3,2500,3850,1915,1,C0,0,2021-01-14 00:00:00
2699,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,189,47,,C0,"183 DEAN STREET, 1",,11217,3,0,3,2000,3256,1915,1,C0,414726,2020-12-17 00:00:00
2700,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,190,2,,C0,388 PACIFIC STREET,,11217,3,0,3,2075,3410,1915,1,C0,3997400,2020-11-23 00:00:00
2701,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,194,40,,C0,142 HOYT STREET,,11217,3,0,3,1500,2720,1910,1,C0,0,2020-12-21 00:00:00
2702,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,194,47,,C0,119 BERGEN STREET,,11201,3,0,3,2050,2900,1910,1,C0,3350000,2020-12-01 00:00:00
2703,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,389,45,,C0,57 ST MARKS PLACE,,11217,3,0,3,2000,3600,1899,1,C0,2500000,2020-12-01 00:00:00
2704,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,395,9,,C0,16 SAINT MARKS PLACE,,11217,3,0,3,2033,3600,1899,1,C0,2147000,2021-01-19 00:00:00
2705,3,BOERUM HILL,03 THREE FAMILY DWELLINGS,1,396,28,,C0,310 WARREN STREET,,11201,3,0,3,2500,3464,1899,1,C0,0,2020-10-08 00:00:00
2706,3,BOERUM HILL,04 TAX CLASS 1 CONDOS,1C,387,1001,,R6,"207 WYCKOFF STREET, 1",1,11217,1,,1,,,2015,1,R6,1925000,2020-04-13 00:00:00
2707,3,BOERUM HILL,04 TAX CLASS 1 CONDOS,1A,390,1202,,R3,"307 WARREN STREET, 2",2,11201,1,,1,,,,1,R3,1375000,2020-03-11 00:00:00
2708,3,BOERUM HILL,04 TAX CLASS 1 CONDOS,1A,390,1304,,R3,"305 WARREN STREET, 4",4,11201,1,,1,,,,1,R3,1175000,2020-09-03 00:00:00
2709,3,BOERUM HILL,04 TAX CLASS 1 CONDOS,1A,390,1402,,R3,"303 WARREN STREET, 2",2,11201,1,,1,,,2002,1,R3,1400000,2020-09-01 00:00:00
2710,3,BOERUM HILL,04 TAX CLASS 1 CONDOS,1A,390,1403,,R3,"303 WARREN STREET, 3",3,11201,1,,1,,,2002,1,R3,1485000,2021-01-15 00:00:00
2711,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2A,179,10,,C3,472 STATE STREET,,11217,4,0,4,2250,4500,1930,2,C3,0,2021-01-26 00:00:00
2712,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2,180,65,,C7,515 ATLANTIC AVENUE,8,11217,10,1,11,1760,5280,1900,2,C7,0,2020-04-15 00:00:00
2713,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2B,181,22,,C7,284-288 ATLANTIC AVENUE,,11201,7,1,8,1780,3600,1910,2,C7,0,2020-12-15 00:00:00
2714,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2B,183,48,,C1,369 PACIFIC STREET,,11217,9,0,9,2250,6216,1920,2,C1,1675000,2020-08-11 00:00:00
2715,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2A,194,27,,C3,116 DEAN STREET,,11201,4,0,4,2183,3936,1900,2,C3,0,2020-02-25 00:00:00
2716,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2A,195,21,,C3,168 DEAN STREET,,11217,4,0,4,2175,3916,1920,2,C3,0,2020-12-16 00:00:00
2717,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2A,278,2,,C2,235 PACIFIC STREET,,11201,6,0,6,1875,4000,1910,2,C2,2500000,2020-10-29 00:00:00
2718,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2B,280,17,,C7,181 COURT STREET,,11201,7,1,8,1995,6780,1900,2,C7,4550000,2020-07-21 00:00:00
2719,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2B,385,46,,C1,166 HOYT STREET,,11217,8,0,8,1600,3520,1931,2,C1,0,2020-09-03 00:00:00
2720,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2B,385,57,,C1,103 WYCKOFF STREET,7,11201,7,0,7,1950,4000,1900,2,C1,1550000,2020-03-19 00:00:00
2721,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2A,385,67,,C3,83 WYCKOFF STREET,8,11201,4,0,4,1875,2775,1931,2,C3,0,2020-08-13 00:00:00
2722,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2A,385,67,,C3,83 WYCKOFF STREET,8,11201,4,0,4,1875,2775,1931,2,C3,0,2020-03-11 00:00:00
2723,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2A,386,54,,C3,173 WYCKOFF STREET,,11217,4,0,4,2000,3700,1900,2,C3,0,2020-02-25 00:00:00
2724,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2A,387,15,,C3,206A BERGEN STREET,,11217,4,0,4,1800,2268,1899,2,C3,1950000,2020-06-01 00:00:00
2725,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2B,395,52,,C1,"571 WARREN STREET, 1L",8,11217,8,0,8,2500,6480,1900,2,C1,53475,2020-10-26 00:00:00
2726,3,BOERUM HILL,07 RENTALS - WALKUP APARTMENTS,2A,399,27,,C3,486 WARREN STREET,,11217,4,0,4,2025,3200,1900,2,C3,2710000,2020-06-23 00:00:00
2727,3,BOERUM HILL,09 COOPS - WALKUP APARTMENTS,2,181,39,,C6,"251 PACIFIC STREET, 25",,11201,,,,,,1914,2,C6,755000,2020-04-02 00:00:00
2728,3,BOERUM HILL,09 COOPS - WALKUP APARTMENTS,2,181,39,,C6,"251 PACIFIC STREET, 18",,11201,,,,,,1914,2,C6,485000,2020-04-30 00:00:00
2729,3,BOERUM HILL,09 COOPS - WALKUP APARTMENTS,2,181,39,,C6,"251 PACIFIC STREET, 21",,11201,,,,,,1914,2,C6,925000,2020-06-17 00:00:00
